,Datum,Temp. A.,Temp. A..1,Temp. A..2,Feuchte A.,Feuchte A..1,Feuchte A..2,Luftdruck,Luftdruck.1,Luftdruck.2,Regen,Regen.1,Wind,Wind.1,Richtung,Sonnenschein,Sonnenschein.1,ET,ET.1,UV,UV.1,Solar,Solar.1,Taupunkt,Taupunkt.1,Taupunkt.2,Windchill,Windchill.1,Windchill.2,Windböen,Windböen.1
90,31.03.2016,"10,9 °C","Min. 23:407,6 °C","Max. 12:4016,4 °C",93 %,Min. 12:3079 %,Max. 04:0098 %,"1008,0 hPa","Min. 20:301005,2 hPa","Max. 00:001011,3 hPa","13,0 l/m²","Max. 05:302,0 l/m²","2,1 km/h (1 Bft)","Max. 23:406,2 km/h (2 Bft)",NW,"3,42 h","Max. 14:303,33 h","1,499 mm","Max. 13:050,330 mm","1,5 UV-I","Max. 12:303,0 UV-I",239 W/m²,Max. 12:00714 W/m²,"9,7 °C","Max. 12:3513,0 °C","Min. 23:406,9 °C","10,9 °C","Max. 12:3516,3 °C","Min. 23:407,6 °C","6,2 km/h (2 Bft)","Max. 23:2519,3 km/h (3 Bft)"
91,01.04.2016,"7,3 °C","Min. 08:354,6 °C","Max. 17:4010,6 °C",86 %,Min. 17:5568 %,Max. 02:3097 %,"1016,3 hPa","Min. 00:151006,4 hPa","Max. 21:401020,4 hPa","5,6 l/m²","Max. 01:100,4 l/m²","2,9 km/h (1 Bft)","Max. 02:407,1 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,660 mm","Max. 16:000,102 mm","0,7 UV-I","Max. 15:051,3 UV-I",99 W/m²,Max. 15:15249 W/m²,"5,0 °C","Max. 00:006,9 °C","Min. 12:504,1 °C","7,3 °C","Max. 17:4010,6 °C","Min. 08:354,6 °C","8,7 km/h (2 Bft)","Max. 00:4020,9 km/h (4 Bft)"
92,02.04.2016,"10,5 °C","Min. 05:153,8 °C","Max. 16:5517,2 °C",79 %,Min. 17:1061 %,Max. 05:2093 %,"1016,4 hPa","Min. 22:451012,1 hPa","Max. 00:201019,8 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,0 km/h (1 Bft)","Max. 02:207,0 km/h (2 Bft)",NW,"2,25 h","Max. 17:002,17 h","1,626 mm","Max. 15:000,228 mm","1,3 UV-I","Max. 13:002,3 UV-I",214 W/m²,Max. 13:00538 W/m²,"6,8 °C","Max. 19:0010,5 °C","Min. 05:152,6 °C","10,5 °C","Max. 16:5017,1 °C","Min. 05:153,8 °C","6,3 km/h (2 Bft)","Max. 12:1519,3 km/h (3 Bft)"
93,03.04.2016,"14,9 °C","Min. 04:0010,2 °C","Max. 16:1020,6 °C",75 %,Min. 14:1556 %,Max. 03:3590 %,"1011,1 hPa","Min. 22:351007,6 hPa","Max. 10:151013,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,1 km/h (1 Bft)","Max. 06:155,5 km/h (2 Bft)",NW,"4,58 h","Max. 16:154,50 h","2,007 mm","Max. 14:050,304 mm","1,6 UV-I","Max. 13:502,9 UV-I",255 W/m²,Max. 13:50617 W/m²,"10,2 °C","Max. 16:0512,5 °C","Min. 06:107,6 °C","14,9 °C","Max. 16:0520,5 °C","Min. 04:0010,2 °C","6,1 km/h (2 Bft)","Max. 00:2514,5 km/h (3 Bft)"
94,04.04.2016,"14,4 °C","Min. 23:3011,3 °C","Max. 14:5017,9 °C",80 %,Min. 15:0562 %,Max. 22:1595 %,"1007,7 hPa","Min. 23:501005,9 hPa","Max. 12:151009,3 hPa","7,6 l/m²","Max. 20:500,8 l/m²","2,0 km/h (1 Bft)","Max. 23:158,7 km/h (2 Bft)",S-SO,"0,58 h","Max. 14:500,50 h","1,295 mm","Max. 15:000,204 mm","1,2 UV-I","Max. 12:452,8 UV-I",159 W/m²,Max. 13:50507 W/m²,"10,9 °C","Max. 09:5512,3 °C","Min. 16:159,4 °C","14,4 °C","Max. 15:0517,9 °C","Min. 23:1510,1 °C","5,6 km/h (2 Bft)","Max. 23:1517,7 km/h (3 Bft)"
95,05.04.2016,"12,5 °C","Min. 04:4010,2 °C","Max. 13:5016,6 °C",91 %,Min. 14:2071 %,Max. 05:1098 %,"1007,4 hPa","Min. 03:451004,8 hPa","Max. 23:501011,9 hPa","3,2 l/m²","Max. 18:050,6 l/m²","1,6 km/h (1 Bft)","Max. 14:208,3 km/h (2 Bft)",O-SO,"0,00 h","Max. 00:000,00 h","0,914 mm","Max. 14:000,153 mm","1,0 UV-I","Max. 13:452,3 UV-I",135 W/m²,Max. 13:45391 W/m²,"11,0 °C","Max. 12:5013,2 °C","Min. 04:409,7 °C","12,5 °C","Max. 13:5016,5 °C","Min. 04:4010,2 °C","4,9 km/h (1 Bft)","Max. 14:2520,9 km/h (4 Bft)"
96,06.04.2016,"12,8 °C","Min. 07:258,6 °C","Max. 16:3517,6 °C",75 %,Min. 17:3047 %,Max. 00:0097 %,"1012,0 hPa","Min. 22:551009,6 hPa","Max. 10:201014,3 hPa","0,2 l/m²","Max. 09:550,2 l/m²","2,7 km/h (1 Bft)","Max. 18:357,4 km/h (2 Bft)",S-SW,"4,92 h","Max. 17:454,83 h","2,184 mm","Max. 14:000,304 mm","1,6 UV-I","Max. 13:553,4 UV-I",265 W/m²,Max. 13:45903 W/m²,"8,0 °C","Max. 00:0010,3 °C","Min. 18:304,6 °C","12,7 °C","Max. 16:4017,6 °C","Min. 07:258,6 °C","7,9 km/h (2 Bft)","Max. 11:4517,7 km/h (3 Bft)"
97,07.04.2016,"9,7 °C","Min. 23:556,2 °C","Max. 16:4513,2 °C",75 %,Min. 16:5049 %,Max. 11:0094 %,"1010,9 hPa","Min. 04:551009,3 hPa","Max. 23:551012,9 hPa","3,4 l/m²","Max. 10:551,0 l/m²","2,4 km/h (1 Bft)","Max. 15:008,6 km/h (2 Bft)",S-SO,"1,42 h","Max. 17:451,33 h","1,143 mm","Max. 17:000,254 mm","1,1 UV-I","Max. 12:402,5 UV-I",133 W/m²,Max. 16:35590 W/m²,"5,2 °C","Max. 12:358,0 °C","Min. 18:202,5 °C","9,6 °C","Max. 16:5513,2 °C","Min. 23:556,2 °C","7,1 km/h (2 Bft)","Max. 14:5519,3 km/h (3 Bft)"
98,08.04.2016,"8,3 °C","Min. 07:052,0 °C","Max. 15:5514,8 °C",66 %,Min. 17:3533 %,Max. 07:0593 %,"1011,5 hPa","Min. 18:551009,1 hPa","Max. 08:301013,3 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,2 km/h (1 Bft)","Max. 14:506,2 km/h (2 Bft)",NW,"7,92 h","Max. 17:457,83 h","2,565 mm","Max. 14:000,406 mm","2,3 UV-I","Max. 13:103,8 UV-I",358 W/m²,Max. 13:25757 W/m²,"1,6 °C","Max. 11:054,4 °C","Min. 17:40-1,4 °C","8,3 °C","Max. 15:5514,8 °C","Min. 07:002,1 °C","3,5 km/h (1 Bft)","Max. 14:5014,5 km/h (3 Bft)"
99,09.04.2016,"8,1 °C","Min. 05:152,4 °C","Max. 14:5514,7 °C",74 %,Min. 14:4047 %,Max. 04:5588 %,"1008,5 hPa","Min. 15:001007,3 hPa","Max. 00:001009,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,5 km/h (1 Bft)","Max. 15:005,9 km/h (2 Bft)",W-NW,"1,75 h","Max. 15:351,67 h","1,372 mm","Max. 15:000,229 mm","1,5 UV-I","Max. 13:102,8 UV-I",189 W/m²,Max. 14:10580 W/m²,"3,5 °C","Max. 18:457,0 °C","Min. 05:150,6 °C","8,1 °C","Max. 15:1514,7 °C","Min. 05:152,4 °C","4,6 km/h (1 Bft)","Max. 15:0016,1 km/h (3 Bft)"
100,10.04.2016,"13,1 °C","Min. 07:308,2 °C","Max. 16:2018,6 °C",62 %,Min. 15:3042 %,Max. 07:0083 %,"1010,1 hPa","Min. 00:051009,1 hPa","Max. 10:001011,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,9 km/h (1 Bft)","Max. 15:209,6 km/h (2 Bft)",SO,"8,33 h","Max. 18:058,25 h","3,048 mm","Max. 14:000,406 mm","2,2 UV-I","Max. 13:303,8 UV-I",372 W/m²,Max. 14:00812 W/m²,"5,6 °C","Max. 13:307,2 °C","Min. 19:454,9 °C","13,0 °C","Max. 16:2018,4 °C","Min. 07:308,2 °C","9,2 km/h (2 Bft)","Max. 15:2025,7 km/h (4 Bft)"
101,11.04.2016,"13,9 °C","Min. 07:008,4 °C","Max. 16:4519,3 °C",58 %,Min. 14:0043 %,Max. 07:1573 %,"1010,5 hPa","Min. 17:351008,8 hPa","Max. 09:401012,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","4,2 km/h (1 Bft)","Max. 03:2010,3 km/h (2 Bft)",O-NO,"7,83 h","Max. 18:157,58 h","3,353 mm","Max. 14:000,457 mm","2,1 UV-I","Max. 13:203,6 UV-I",353 W/m²,Max. 13:20729 W/m²,"5,4 °C","Max. 12:307,3 °C","Min. 06:303,5 °C","13,7 °C","Max. 16:4519,3 °C","Min. 03:208,1 °C","12,0 km/h (2 Bft)","Max. 14:3525,7 km/h (4 Bft)"
102,12.04.2016,"12,4 °C","Min. 07:059,2 °C","Max. 14:3519,3 °C",79 %,Min. 14:4551 %,Max. 08:4096 %,"1009,9 hPa","Min. 18:051007,3 hPa","Max. 09:351011,6 hPa","10,0 l/m²","Max. 18:501,4 l/m²","2,3 km/h (1 Bft)","Max. 18:359,5 km/h (2 Bft)",SO,"4,17 h","Max. 19:454,08 h","2,159 mm","Max. 13:000,407 mm","1,8 UV-I","Max. 13:103,6 UV-I",279 W/m²,Max. 14:10841 W/m²,"8,7 °C","Max. 16:0513,4 °C","Min. 01:105,9 °C","12,4 °C","Max. 14:3519,2 °C","Min. 07:059,2 °C","6,9 km/h (2 Bft)","Max. 18:3525,7 km/h (4 Bft)"
103,13.04.2016,"10,6 °C","Min. 23:558,4 °C","Max. 10:3513,6 °C",90 %,Min. 11:0575 %,Max. 02:3596 %,"1007,7 hPa","Min. 10:301006,5 hPa","Max. 00:051009,5 hPa","3,2 l/m²","Max. 12:400,4 l/m²","1,5 km/h (1 Bft)","Max. 14:105,4 km/h (2 Bft)",SO,"0,58 h","Max. 10:350,50 h","0,889 mm","Max. 11:000,178 mm","0,8 UV-I","Max. 10:301,7 UV-I",125 W/m²,Max. 10:20620 W/m²,"9,1 °C","Max. 16:0011,6 °C","Min. 23:557,6 °C","10,6 °C","Max. 10:3513,6 °C","Min. 23:558,4 °C","4,5 km/h (1 Bft)","Max. 14:4014,5 km/h (3 Bft)"
104,14.04.2016,"11,5 °C","Min. 04:306,3 °C","Max. 17:0517,2 °C",75 %,Min. 15:2046 %,Max. 05:0097 %,"1011,4 hPa","Min. 00:001009,4 hPa","Max. 11:001013,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,0 km/h (0 Bft)","Max. 14:503,9 km/h (1 Bft)",SO,"5,25 h","Max. 17:455,17 h","2,159 mm","Max. 13:000,407 mm","1,9 UV-I","Max. 12:503,6 UV-I",287 W/m²,Max. 13:10774 W/m²,"6,7 °C","Max. 10:358,7 °C","Min. 13:254,7 °C","11,5 °C","Max. 17:0517,2 °C","Min. 04:306,3 °C","3,1 km/h (1 Bft)","Max. 14:1011,3 km/h (2 Bft)"
105,15.04.2016,"11,9 °C","Min. 01:008,7 °C","Max. 14:2516,7 °C",83 %,Min. 14:2562 %,Max. 10:2095 %,"1006,6 hPa","Min. 23:301004,3 hPa","Max. 00:001009,7 hPa","7,6 l/m²","Max. 15:252,0 l/m²","2,6 km/h (1 Bft)","Max. 14:207,3 km/h (2 Bft)",SO,"2,17 h","Max. 17:552,08 h","1,626 mm","Max. 14:000,254 mm","1,5 UV-I","Max. 13:453,9 UV-I",201 W/m²,Max. 13:501030 W/m²,"9,0 °C","Max. 15:5012,4 °C","Min. 01:206,4 °C","11,9 °C","Max. 13:5016,6 °C","Min. 01:108,7 °C","7,6 km/h (2 Bft)","Max. 14:4524,1 km/h (4 Bft)"
106,16.04.2016,"11,5 °C","Min. 11:309,6 °C","Max. 16:3014,7 °C",88 %,Min. 17:2573 %,Max. 07:3097 %,"1004,0 hPa","Min. 05:401002,1 hPa","Max. 12:501006,0 hPa","18,6 l/m²","Max. 10:451,2 l/m²","2,0 km/h (1 Bft)","Max. 14:007,1 km/h (2 Bft)",SO,"1,42 h","Max. 17:451,33 h","1,118 mm","Max. 15:000,203 mm","1,3 UV-I","Max. 14:252,9 UV-I",147 W/m²,Max. 16:30622 W/m²,"9,6 °C","Max. 16:3011,3 °C","Min. 03:258,6 °C","11,5 °C","Max. 16:3014,7 °C","Min. 11:309,6 °C","5,9 km/h (2 Bft)","Max. 14:0519,3 km/h (3 Bft)"
107,17.04.2016,"8,8 °C","Min. 10:007,1 °C","Max. 00:0011,1 °C",90 %,Min. 16:3072 %,Max. 08:3098 %,"1009,9 hPa","Min. 00:001003,4 hPa","Max. 23:501016,6 hPa","17,4 l/m²","Max. 09:001,2 l/m²","1,6 km/h (1 Bft)","Max. 03:503,4 km/h (1 Bft)",S-SO,"4,00 h","Max. 17:003,50 h","0,914 mm","Max. 14:000,152 mm","1,7 UV-I","Max. 14:302,6 UV-I",206 W/m²,Max. 14:30522 W/m²,"7,2 °C","Max. 00:0010,5 °C","Min. 18:005,5 °C","8,8 °C","Max. 00:0011,1 °C","Min. 23:457,2 °C","6,7 km/h (2 Bft)","Max. 04:3014,5 km/h (3 Bft)"
108,18.04.2016,"10,1 °C","Min. 07:355,9 °C","Max. 16:1015,3 °C",73 %,Min. 16:0546 %,Max. 04:2595 %,"1019,6 hPa","Min. 00:001016,7 hPa","Max. 23:451023,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,4 km/h (1 Bft)","Max. 16:505,6 km/h (2 Bft)",NW,"3,33 h","Max. 16:253,25 h","1,880 mm","Max. 12:000,305 mm","1,6 UV-I","Max. 12:353,4 UV-I",255 W/m²,Max. 12:35905 W/m²,"5,1 °C","Max. 12:357,8 °C","Min. 18:052,3 °C","10,1 °C","Max. 16:0015,2 °C","Min. 07:355,9 °C","4,5 km/h (1 Bft)","Max. 13:3514,5 km/h (3 Bft)"
109,19.04.2016,"10,0 °C","Min. 06:304,4 °C","Max. 14:1516,5 °C",71 %,Min. 14:0540 %,Max. 03:4594 %,"1025,2 hPa","Min. 00:051023,2 hPa","Max. 23:551027,2 hPa","0,0 l/m²","Max. 00:050,0 l/m²","1,5 km/h (1 Bft)","Max. 14:004,4 km/h (1 Bft)",SO,"5,00 h","Max. 17:154,92 h","2,210 mm","Max. 14:000,431 mm","1,9 UV-I","Max. 13:554,4 UV-I",289 W/m²,Max. 13:35985 W/m²,"4,3 °C","Max. 10:306,1 °C","Min. 14:552,0 °C","10,0 °C","Max. 14:1516,5 °C","Min. 06:404,4 °C","4,5 km/h (1 Bft)","Max. 13:1512,9 km/h (3 Bft)"
110,20.04.2016,"10,9 °C","Min. 06:403,0 °C","Max. 17:1017,5 °C",63 %,Min. 22:4034 %,Max. 06:4094 %,"1027,3 hPa","Min. 19:251025,3 hPa","Max. 09:151029,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,9 km/h (1 Bft)","Max. 21:306,3 km/h (2 Bft)",N-NW,"7,92 h","Max. 18:207,83 h","3,023 mm","Max. 14:000,432 mm","2,4 UV-I","Max. 13:304,2 UV-I",374 W/m²,Max. 12:50830 W/m²,"3,3 °C","Max. 11:306,5 °C","Min. 22:40-2,6 °C","10,9 °C","Max. 17:2517,5 °C","Min. 06:053,1 °C","5,6 km/h (2 Bft)","Max. 21:3516,1 km/h (3 Bft)"
111,21.04.2016,"14,6 °C","Min. 06:506,2 °C","Max. 16:5022,3 °C",46 %,Min. 15:1523 %,Max. 07:4079 %,"1021,4 hPa","Min. 20:351017,0 hPa","Max. 00:001025,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,6 km/h (1 Bft)","Max. 16:158,9 km/h (2 Bft)",N-NW,"7,92 h","Max. 18:207,83 h","3,708 mm","Max. 13:050,457 mm","2,4 UV-I","Max. 13:554,5 UV-I",365 W/m²,Max. 14:00828 W/m²,"2,3 °C","Max. 23:406,1 °C","Min. 01:50-1,7 °C","14,6 °C","Max. 16:5022,3 °C","Min. 06:456,3 °C","7,5 km/h (2 Bft)","Max. 16:1532,2 km/h (5 Bft)"
112,22.04.2016,"12,9 °C","Min. 06:307,2 °C","Max. 15:2017,6 °C",68 %,Min. 16:0552 %,Max. 06:0587 %,"1015,2 hPa","Min. 23:401011,8 hPa","Max. 00:051017,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,2 km/h (1 Bft)","Max. 17:454,8 km/h (1 Bft)",NW,"2,25 h","Max. 17:452,17 h","2,057 mm","Max. 13:050,254 mm","1,6 UV-I","Max. 12:253,2 UV-I",236 W/m²,Max. 12:25621 W/m²,"6,8 °C","Max. 17:209,3 °C","Min. 23:454,4 °C","12,9 °C","Max. 15:3017,6 °C","Min. 06:307,2 °C","3,5 km/h (1 Bft)","Max. 12:2011,3 km/h (2 Bft)"
113,23.04.2016,"8,1 °C","Min. 23:554,3 °C","Max. 00:0013,1 °C",85 %,Min. 00:0060 %,Max. 12:4596 %,"1010,3 hPa","Min. 06:401008,4 hPa","Max. 23:501013,9 hPa","5,4 l/m²","Max. 10:500,4 l/m²","2,1 km/h (1 Bft)","Max. 14:006,6 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,635 mm","Max. 14:000,076 mm","0,8 UV-I","Max. 13:101,5 UV-I",75 W/m²,Max. 14:30239 W/m²,"5,7 °C","Max. 05:458,1 °C","Min. 23:552,0 °C","8,1 °C","Max. 00:0013,1 °C","Min. 23:554,3 °C","6,8 km/h (2 Bft)","Max. 13:0517,7 km/h (3 Bft)"
114,24.04.2016,"5,0 °C","Min. 06:300,7 °C","Max. 13:5010,9 °C",82 %,Min. 13:5051 %,Max. 06:4094 %,"1013,5 hPa","Min. 17:401011,8 hPa","Max. 08:001014,8 hPa","1,6 l/m²","Max. 18:450,4 l/m²","1,7 km/h (1 Bft)","Max. 14:358,6 km/h (2 Bft)",NW,"4,83 h","Max. 17:454,75 h","1,702 mm","Max. 14:050,279 mm","1,5 UV-I","Max. 12:353,7 UV-I",258 W/m²,Max. 12:40990 W/m²,"1,9 °C","Max. 16:454,8 °C","Min. 06:30-0,3 °C","4,9 °C","Max. 13:5010,7 °C","Min. 06:300,7 °C","5,5 km/h (2 Bft)","Max. 14:0020,9 km/h (4 Bft)"
115,25.04.2016,"4,8 °C","Min. 06:401,9 °C","Max. 13:108,7 °C",83 %,Min. 13:1560 %,Max. 00:1590 %,"1011,2 hPa","Min. 23:401004,0 hPa","Max. 08:151014,2 hPa","0,6 l/m²","Max. 15:050,2 l/m²","2,8 km/h (1 Bft)","Max. 22:257,2 km/h (2 Bft)",S,"1,58 h","Max. 13:351,50 h","1,067 mm","Max. 13:000,178 mm","1,2 UV-I","Max. 12:503,0 UV-I",178 W/m²,Max. 13:05649 W/m²,"2,1 °C","Max. 15:204,1 °C","Min. 04:50-0,1 °C","4,8 °C","Max. 13:208,7 °C","Min. 06:401,9 °C","8,6 km/h (2 Bft)","Max. 21:2532,2 km/h (5 Bft)"
116,26.04.2016,"5,5 °C","Min. 07:051,4 °C","Max. 16:3510,3 °C",81 %,Min. 16:3548 %,Max. 07:3597 %,"1003,2 hPa","Min. 04:301000,7 hPa","Max. 23:501005,2 hPa","7,8 l/m²","Max. 04:351,0 l/m²","3,1 km/h (1 Bft)","Max. 04:358,7 km/h (2 Bft)",S-SO,"0,75 h","Max. 16:350,67 h","1,168 mm","Max. 14:000,152 mm","1,1 UV-I","Max. 13:002,7 UV-I",175 W/m²,Max. 13:05593 W/m²,"2,3 °C","Max. 04:304,4 °C","Min. 17:40-1,3 °C","5,5 °C","Max. 16:3510,3 °C","Min. 07:051,4 °C","9,6 km/h (2 Bft)","Max. 00:2530,6 km/h (5 Bft)"
117,27.04.2016,"4,9 °C","Min. 04:002,0 °C","Max. 17:359,6 °C",79 %,Min. 12:2056 %,Max. 22:0095 %,"1009,5 hPa","Min. 00:001005,3 hPa","Max. 23:101013,8 hPa","3,0 l/m²","Max. 18:450,6 l/m²","3,2 km/h (1 Bft)","Max. 18:408,7 km/h (2 Bft)",S,"0,58 h","Max. 12:200,50 h","0,991 mm","Max. 12:000,203 mm","1,0 UV-I","Max. 11:452,4 UV-I",135 W/m²,Max. 11:45868 W/m²,"1,3 °C","Max. 20:253,1 °C","Min. 13:50-0,5 °C","4,8 °C","Max. 17:309,5 °C","Min. 03:552,1 °C","9,9 km/h (2 Bft)","Max. 10:1525,7 km/h (4 Bft)"
118,28.04.2016,"6,1 °C","Min. 04:101,4 °C","Max. 16:4511,8 °C",78 %,Min. 16:1548 %,Max. 04:4596 %,"1015,5 hPa","Min. 00:551013,4 hPa","Max. 23:501017,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,6 km/h (1 Bft)","Max. 17:156,5 km/h (2 Bft)",S-SO,"4,42 h","Max. 18:254,33 h","2,032 mm","Max. 13:050,330 mm","1,7 UV-I","Max. 13:203,8 UV-I",292 W/m²,Max. 12:05986 W/m²,"2,1 °C","Max. 12:255,5 °C","Min. 19:10-0,6 °C","6,1 °C","Max. 16:4511,8 °C","Min. 04:301,4 °C","5,1 km/h (1 Bft)","Max. 17:1517,7 km/h (3 Bft)"
119,29.04.2016,"8,6 °C","Min. 05:200,9 °C","Max. 16:3515,9 °C",66 %,Min. 16:2037 %,Max. 05:1593 %,"1017,2 hPa","Min. 18:551016,1 hPa","Max. 09:051018,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,6 km/h (1 Bft)","Max. 13:157,6 km/h (2 Bft)",SW,"7,33 h","Max. 18:257,25 h","2,616 mm","Max. 14:000,381 mm","1,8 UV-I","Max. 13:254,4 UV-I",320 W/m²,Max. 13:201014 W/m²,"1,7 °C","Max. 11:155,1 °C","Min. 05:00-0,1 °C","8,6 °C","Max. 16:3515,9 °C","Min. 05:151,0 °C","4,9 km/h (1 Bft)","Max. 13:1519,3 km/h (3 Bft)"
120,30.04.2016,"10,5 °C","Min. 06:102,7 °C","Max. 17:1519,1 °C",68 %,Min. 16:0033 %,Max. 22:5594 %,"1015,1 hPa","Min. 17:301012,6 hPa","Max. 07:501016,8 hPa","4,2 l/m²","Max. 22:000,6 l/m²","2,1 km/h (1 Bft)","Max. 17:458,3 km/h (2 Bft)",SW,"5,92 h","Max. 17:305,83 h","2,718 mm","Max. 14:000,483 mm","1,9 UV-I","Max. 13:254,1 UV-I",312 W/m²,Max. 13:25894 W/m²,"3,9 °C","Max. 22:558,2 °C","Min. 06:001,3 °C","10,5 °C","Max. 17:1018,9 °C","Min. 06:102,7 °C","6,8 km/h (2 Bft)","Max. 18:1022,5 km/h (4 Bft)"
121,01.05.2016,"12,7 °C","Min. 05:307,0 °C","Max. 17:0020,2 °C",68 %,Min. 17:0535 %,Max. 00:0093 %,"1017,4 hPa","Min. 00:151013,9 hPa","Max. 23:201021,9 hPa","0,2 l/m²","Max. 05:250,2 l/m²","4,7 km/h (1 Bft)","Max. 19:5011,6 km/h (2 Bft)",NW,"7,25 h","Max. 20:257,17 h","3,048 mm","Max. 13:000,432 mm","1,9 UV-I","Max. 13:103,8 UV-I",334 W/m²,Max. 13:40893 W/m²,"6,3 °C","Max. 12:559,3 °C","Min. 17:503,7 °C","12,6 °C","Max. 17:2519,9 °C","Min. 03:506,5 °C","14,6 km/h (3 Bft)","Max. 01:0029,0 km/h (5 Bft)"
122,02.05.2016,"14,4 °C","Min. 06:256,1 °C","Max. 16:4021,4 °C",60 %,Min. 18:1035 %,Max. 06:2088 %,"1020,9 hPa","Min. 19:351017,7 hPa","Max. 06:501023,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,7 km/h (1 Bft)","Max. 14:506,2 km/h (2 Bft)",W,"9,92 h","Max. 18:259,83 h","3,785 mm","Max. 14:000,508 mm","2,2 UV-I","Max. 13:004,0 UV-I",410 W/m²,Max. 13:30877 W/m²,"5,9 °C","Max. 12:458,5 °C","Min. 06:254,3 °C","14,4 °C","Max. 16:4021,4 °C","Min. 06:256,1 °C","5,3 km/h (1 Bft)","Max. 15:4017,7 km/h (3 Bft)"
123,03.05.2016,"11,4 °C","Min. 23:557,8 °C","Max. 10:3516,1 °C",76 %,Min. 17:4559 %,Max. 13:0595 %,"1020,3 hPa","Min. 03:001017,5 hPa","Max. 23:501025,7 hPa","3,0 l/m²","Max. 12:200,4 l/m²","1,8 km/h (1 Bft)","Max. 12:056,4 km/h (2 Bft)",W-NW,"3,33 h","Max. 18:253,25 h","1,600 mm","Max. 10:000,178 mm","1,1 UV-I","Max. 10:252,4 UV-I",185 W/m²,Max. 10:25731 W/m²,"7,3 °C","Max. 11:4510,4 °C","Min. 23:254,9 °C","11,4 °C","Max. 10:3516,1 °C","Min. 23:557,8 °C","5,8 km/h (2 Bft)","Max. 11:0520,9 km/h (4 Bft)"
124,04.05.2016,"11,0 °C","Min. 06:003,3 °C","Max. 17:0017,6 °C",61 %,Min. 18:0028 %,Max. 05:0095 %,"1026,7 hPa","Min. 19:001025,2 hPa","Max. 08:301028,3 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,0 km/h (1 Bft)","Max. 20:155,2 km/h (1 Bft)",W-NW,"11,50 h","Max. 18:3011,00 h","3,581 mm","Max. 13:000,483 mm","2,8 UV-I","Max. 13:004,6 UV-I",505 W/m²,Max. 13:00874 W/m²,"2,3 °C","Max. 10:306,5 °C","Min. 18:30-2,1 °C","11,0 °C","Max. 17:0017,4 °C","Min. 06:003,4 °C","7,4 km/h (2 Bft)","Max. 17:3022,5 km/h (4 Bft)"
125,05.05.2016,"15,1 °C","Min. 06:259,3 °C","Max. 17:1521,2 °C",50 %,Min. 17:0039 %,Max. 06:2062 %,"1022,1 hPa","Min. 23:551017,2 hPa","Max. 00:001025,8 hPa","0,0 l/m²","Max. 00:000,0 l/m²","6,0 km/h (2 Bft)","Max. 15:5011,3 km/h (2 Bft)",O,"9,92 h","Max. 18:259,83 h","4,445 mm","Max. 14:000,534 mm","2,6 UV-I","Max. 12:554,7 UV-I",407 W/m²,Max. 13:00836 W/m²,"4,5 °C","Max. 23:207,7 °C","Min. 01:40-1,4 °C","14,7 °C","Max. 17:1521,2 °C","Min. 06:457,1 °C","16,4 km/h (3 Bft)","Max. 15:5030,6 km/h (5 Bft)"
126,06.05.2016,"18,7 °C","Min. 06:0511,5 °C","Max. 16:4025,7 °C",53 %,Min. 16:3525 %,Max. 06:0077 %,"1014,1 hPa","Min. 20:251010,7 hPa","Max. 00:001017,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,4 km/h (1 Bft)","Max. 16:556,2 km/h (2 Bft)",O-NO,"9,83 h","Max. 18:259,75 h","4,191 mm","Max. 14:000,533 mm","2,6 UV-I","Max. 12:554,7 UV-I",405 W/m²,Max. 13:05833 W/m²,"8,0 °C","Max. 11:4012,4 °C","Min. 16:354,1 °C","18,7 °C","Max. 16:3525,6 °C","Min. 06:0011,6 °C","7,2 km/h (2 Bft)","Max. 16:3519,3 km/h (3 Bft)"
