,Datum,Temp. A.,Temp. A..1,Temp. A..2,Feuchte A.,Feuchte A..1,Feuchte A..2,Luftdruck,Luftdruck.1,Luftdruck.2,Regen,Regen.1,Wind,Wind.1,Richtung,Sonnenschein,Sonnenschein.1,ET,ET.1,UV,UV.1,Solar,Solar.1,Taupunkt,Taupunkt.1,Taupunkt.2,Windchill,Windchill.1,Windchill.2,Windböen,Windböen.1
93,04.04.2017,"12,5 °C","Min. 07:355,3 °C","Max. 14:1519,4 °C",63 %,Min. 18:2036 %,Max. 08:2090 %,"1021,4 hPa","Min. 18:201019,9 hPa","Max. 10:351022,5 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,2 km/h (1 Bft)","Max. 22:308,8 km/h (2 Bft)",NW,"7,25 h","Max. 19:507,17 h","2,515 mm","Max. 14:000,381 mm","1,7 UV-I","Max. 13:403,1 UV-I",296 W/m²,Max. 14:15756 W/m²,"5,1 °C","Max. 13:509,4 °C","Min. 20:151,9 °C","12,5 °C","Max. 14:1519,4 °C","Min. 07:405,3 °C","6,8 km/h (2 Bft)","Max. 22:2522,5 km/h (4 Bft)"
94,05.04.2017,"11,9 °C","Min. 07:505,4 °C","Max. 13:5518,7 °C",63 %,Min. 16:3039 %,Max. 08:3089 %,"1022,1 hPa","Min. 17:351020,4 hPa","Max. 09:501023,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,1 km/h (1 Bft)","Max. 19:256,4 km/h (2 Bft)",NW,"5,25 h","Max. 17:205,17 h","2,438 mm","Max. 14:000,381 mm","1,8 UV-I","Max. 13:053,2 UV-I",283 W/m²,Max. 13:05690 W/m²,"4,6 °C","Max. 11:157,4 °C","Min. 16:352,9 °C","11,9 °C","Max. 13:5518,7 °C","Min. 07:505,4 °C","6,8 km/h (2 Bft)","Max. 19:2525,7 km/h (4 Bft)"
95,06.04.2017,"9,1 °C","Min. 06:404,4 °C","Max. 16:2013,4 °C",64 %,Min. 16:3045 %,Max. 08:1083 %,"1024,8 hPa","Min. 00:001022,5 hPa","Max. 10:451026,3 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,8 km/h (1 Bft)","Max. 02:006,9 km/h (2 Bft)",NW,"1,25 h","Max. 17:401,17 h","1,448 mm","Max. 14:000,178 mm","1,2 UV-I","Max. 14:203,2 UV-I",165 W/m²,Max. 14:20747 W/m²,"2,4 °C","Max. 00:005,2 °C","Min. 17:050,9 °C","9,1 °C","Max. 16:2013,4 °C","Min. 06:404,4 °C","6,1 km/h (2 Bft)","Max. 01:5527,4 km/h (5 Bft)"
96,07.04.2017,"9,7 °C","Min. 07:153,2 °C","Max. 14:0015,8 °C",69 %,Min. 14:0051 %,Max. 08:2590 %,"1024,2 hPa","Min. 18:151022,5 hPa","Max. 00:001026,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,6 km/h (1 Bft)","Max. 17:307,1 km/h (2 Bft)",W-NW,"4,50 h","Max. 17:354,42 h","2,007 mm","Max. 14:000,280 mm","1,8 UV-I","Max. 13:553,5 UV-I",246 W/m²,Max. 13:55796 W/m²,"4,0 °C","Max. 13:456,3 °C","Min. 06:501,0 °C","9,7 °C","Max. 14:0015,8 °C","Min. 07:153,2 °C","5,3 km/h (1 Bft)","Max. 15:5522,5 km/h (4 Bft)"
97,08.04.2017,"11,6 °C","Min. 07:254,0 °C","Max. 14:1519,8 °C",69 %,Min. 18:0044 %,Max. 08:3092 %,"1023,0 hPa","Min. 19:051021,1 hPa","Max. 08:551024,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,0 km/h (0 Bft)","Max. 13:304,7 km/h (1 Bft)",W-NW,"5,58 h","Max. 17:405,50 h","2,286 mm","Max. 14:000,407 mm","2,0 UV-I","Max. 12:553,4 UV-I",280 W/m²,Max. 13:35676 W/m²,"5,7 °C","Max. 13:158,0 °C","Min. 07:252,4 °C","11,6 °C","Max. 14:1519,8 °C","Min. 07:254,0 °C","3,1 km/h (1 Bft)","Max. 12:2012,9 km/h (3 Bft)"
98,09.04.2017,"13,7 °C","Min. 07:204,8 °C","Max. 17:3523,1 °C",64 %,Min. 17:3029 %,Max. 08:4594 %,"1022,1 hPa","Min. 23:201019,6 hPa","Max. 09:401024,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,7 km/h (0 Bft)","Max. 17:353,5 km/h (1 Bft)",NW,"6,58 h","Max. 17:406,50 h","2,438 mm","Max. 14:050,432 mm","2,0 UV-I","Max. 13:153,6 UV-I",298 W/m²,Max. 13:25708 W/m²,"5,9 °C","Max. 12:5510,3 °C","Min. 07:053,1 °C","13,7 °C","Max. 17:3523,1 °C","Min. 07:204,8 °C","2,3 km/h (1 Bft)","Max. 13:2012,9 km/h (3 Bft)"
99,10.04.2017,"15,1 °C","Min. 05:308,1 °C","Max. 14:0025,9 °C",61 %,Min. 15:0033 %,Max. 06:3083 %,"1018,0 hPa","Min. 15:301015,0 hPa","Max. 23:451021,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,6 km/h (1 Bft)","Max. 19:109,0 km/h (2 Bft)",NW,"7,00 h","Max. 17:006,50 h","2,794 mm","Max. 13:000,432 mm","2,2 UV-I","Max. 13:003,7 UV-I",337 W/m²,Max. 12:30738 W/m²,"7,1 °C","Max. 13:0011,0 °C","Min. 23:303,9 °C","15,1 °C","Max. 14:0025,8 °C","Min. 05:308,1 °C","10,0 km/h (2 Bft)","Max. 18:0025,7 km/h (4 Bft)"
100,11.04.2017,"10,7 °C","Min. 06:505,0 °C","Max. 14:0017,2 °C",59 %,Min. 17:3034 %,Max. 08:0084 %,"1023,8 hPa","Min. 00:001021,1 hPa","Max. 11:351025,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,4 km/h (1 Bft)","Max. 14:305,5 km/h (2 Bft)",NW,"5,25 h","Max. 17:355,17 h","2,413 mm","Max. 13:000,407 mm","2,0 UV-I","Max. 12:503,6 UV-I",286 W/m²,Max. 13:10732 W/m²,"2,3 °C","Max. 10:354,8 °C","Min. 15:55-0,1 °C","10,7 °C","Max. 14:0017,2 °C","Min. 06:155,1 °C","4,9 km/h (1 Bft)","Max. 14:2020,9 km/h (4 Bft)"
101,12.04.2017,"12,4 °C","Min. 07:004,0 °C","Max. 14:1020,3 °C",58 %,Min. 14:2037 %,Max. 07:3083 %,"1017,7 hPa","Min. 19:151012,1 hPa","Max. 00:001023,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,0 km/h (1 Bft)","Max. 15:355,4 km/h (2 Bft)",S-SO,"4,83 h","Max. 16:304,75 h","2,362 mm","Max. 14:050,355 mm","2,1 UV-I","Max. 13:453,8 UV-I",295 W/m²,Max. 12:30847 W/m²,"3,7 °C","Max. 13:556,6 °C","Min. 06:301,0 °C","12,4 °C","Max. 14:1020,3 °C","Min. 07:004,0 °C","7,1 km/h (2 Bft)","Max. 16:3019,3 km/h (3 Bft)"
102,13.04.2017,"13,6 °C","Min. 06:4010,4 °C","Max. 14:0517,5 °C",60 %,Min. 14:2047 %,Max. 05:1572 %,"1013,7 hPa","Min. 03:051012,2 hPa","Max. 11:151015,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,8 km/h (1 Bft)","Max. 13:056,3 km/h (2 Bft)",W-SW,"1,17 h","Max. 20:001,08 h","1,676 mm","Max. 14:050,330 mm","1,5 UV-I","Max. 13:203,8 UV-I",163 W/m²,Max. 13:25750 W/m²,"5,8 °C","Max. 13:407,2 °C","Min. 23:303,8 °C","13,6 °C","Max. 13:4017,4 °C","Min. 06:4010,4 °C","6,7 km/h (2 Bft)","Max. 12:5020,9 km/h (4 Bft)"
103,14.04.2017,"12,3 °C","Min. 03:007,8 °C","Max. 17:2017,2 °C",60 %,Min. 17:1541 %,Max. 07:5079 %,"1015,2 hPa","Min. 19:251013,9 hPa","Max. 11:001016,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,8 km/h (0 Bft)","Max. 16:104,5 km/h (1 Bft)",S,"2,17 h","Max. 17:402,08 h","1,880 mm","Max. 12:050,305 mm","1,6 UV-I","Max. 11:553,3 UV-I",211 W/m²,Max. 11:50699 W/m²,"4,4 °C","Max. 10:456,3 °C","Min. 18:503,1 °C","12,3 °C","Max. 17:2017,2 °C","Min. 03:007,8 °C","3,2 km/h (1 Bft)","Max. 12:4512,9 km/h (3 Bft)"
104,15.04.2017,"11,3 °C","Min. 06:307,3 °C","Max. 12:0516,4 °C",68 %,Min. 12:1549 %,Max. 19:5082 %,"1015,1 hPa","Min. 00:001014,3 hPa","Max. 23:401016,9 hPa","0,2 l/m²","Max. 20:050,2 l/m²","1,6 km/h (1 Bft)","Max. 18:506,3 km/h (2 Bft)",NW,"1,75 h","Max. 17:251,67 h","1,346 mm","Max. 12:050,279 mm","1,2 UV-I","Max. 11:402,7 UV-I",137 W/m²,Max. 11:40625 W/m²,"5,5 °C","Max. 16:158,3 °C","Min. 04:553,1 °C","11,3 °C","Max. 12:0516,4 °C","Min. 06:307,3 °C","6,0 km/h (2 Bft)","Max. 16:5019,3 km/h (3 Bft)"
105,16.04.2017,"9,6 °C","Min. 06:356,8 °C","Max. 13:1013,0 °C",67 %,Min. 15:4545 %,Max. 23:0082 %,"1018,6 hPa","Min. 00:001017,0 hPa","Max. 23:201019,9 hPa","0,2 l/m²","Max. 21:050,2 l/m²","1,5 km/h (1 Bft)","Max. 14:207,7 km/h (2 Bft)",W-NW,"0,00 h","Max. 00:000,00 h","1,245 mm","Max. 13:000,152 mm","0,9 UV-I","Max. 12:501,7 UV-I",136 W/m²,Max. 12:50309 W/m²,"3,6 °C","Max. 19:405,8 °C","Min. 15:450,5 °C","9,6 °C","Max. 13:0012,9 °C","Min. 06:406,8 °C","5,8 km/h (2 Bft)","Max. 15:5022,5 km/h (4 Bft)"
106,17.04.2017,"7,4 °C","Min. 02:405,6 °C","Max. 17:459,4 °C",84 %,Min. 19:0072 %,Max. 06:5592 %,"1016,5 hPa","Min. 12:551012,7 hPa","Max. 00:101019,9 hPa","6,4 l/m²","Max. 13:250,6 l/m²","2,1 km/h (1 Bft)","Max. 15:158,0 km/h (2 Bft)",W,"0,92 h","Max. 20:100,83 h","0,610 mm","Max. 18:050,127 mm","0,8 UV-I","Max. 15:101,6 UV-I",89 W/m²,Max. 17:15433 W/m²,"4,8 °C","Max. 12:257,4 °C","Min. 02:202,4 °C","7,4 °C","Max. 17:459,4 °C","Min. 02:405,6 °C","6,7 km/h (2 Bft)","Max. 14:4024,1 km/h (4 Bft)"
107,18.04.2017,"5,5 °C","Min. 08:502,8 °C","Max. 14:3010,3 °C",81 %,Min. 14:1556 %,Max. 10:0594 %,"1022,4 hPa","Min. 00:001018,7 hPa","Max. 23:551027,4 hPa","2,6 l/m²","Max. 04:200,2 l/m²","2,6 km/h (1 Bft)","Max. 17:008,3 km/h (2 Bft)",NW,"1,67 h","Max. 17:351,58 h","1,118 mm","Max. 14:000,228 mm","1,2 UV-I","Max. 13:403,4 UV-I",165 W/m²,Max. 13:35865 W/m²,"2,4 °C","Max. 11:154,6 °C","Min. 22:501,1 °C","5,5 °C","Max. 14:3010,3 °C","Min. 23:352,8 °C","9,1 km/h (2 Bft)","Max. 03:1522,5 km/h (4 Bft)"
108,19.04.2017,"4,8 °C","Min. 23:551,7 °C","Max. 14:258,6 °C",72 %,Min. 16:3548 %,Max. 01:0591 %,"1030,7 hPa","Min. 00:001027,3 hPa","Max. 23:351034,4 hPa","0,2 l/m²","Max. 04:500,2 l/m²","2,5 km/h (1 Bft)","Max. 17:059,2 km/h (2 Bft)",O-NO,"1,08 h","Max. 17:051,00 h","1,321 mm","Max. 15:050,178 mm","1,1 UV-I","Max. 14:052,4 UV-I",186 W/m²,Max. 11:35634 W/m²,"-0,2 °C","Max. 11:052,3 °C","Min. 19:10-3,2 °C","4,8 °C","Max. 14:258,6 °C","Min. 23:551,7 °C","8,1 km/h (2 Bft)","Max. 17:0525,7 km/h (4 Bft)"
109,20.04.2017,"5,9 °C","Min. 06:55-1,7 °C","Max. 14:0013,0 °C",57 %,Min. 17:3533 %,Max. 07:5589 %,"1034,2 hPa","Min. 19:001032,4 hPa","Max. 10:301036,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,1 km/h (1 Bft)","Max. 00:407,6 km/h (2 Bft)",W,"7,00 h","Max. 17:506,92 h","2,388 mm","Max. 14:000,406 mm","2,0 UV-I","Max. 13:153,8 UV-I",319 W/m²,Max. 11:35786 W/m²,"-2,7 °C","Max. 09:15-0,8 °C","Min. 10:50-4,5 °C","5,9 °C","Max. 14:0013,0 °C","Min. 06:55-1,7 °C","6,2 km/h (2 Bft)","Max. 01:2020,9 km/h (4 Bft)"
110,21.04.2017,"9,8 °C","Min. 02:502,2 °C","Max. 14:1017,7 °C",55 %,Min. 14:0029 %,Max. 03:4579 %,"1029,7 hPa","Min. 23:501025,4 hPa","Max. 00:151032,8 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,4 km/h (1 Bft)","Max. 15:304,3 km/h (1 Bft)",W,"5,67 h","Max. 14:205,58 h","2,515 mm","Max. 14:000,431 mm","2,2 UV-I","Max. 13:354,1 UV-I",305 W/m²,Max. 13:35746 W/m²,"0,5 °C","Max. 23:553,9 °C","Min. 02:00-1,5 °C","9,8 °C","Max. 14:1017,7 °C","Min. 02:502,2 °C","4,5 km/h (1 Bft)","Max. 12:3516,1 km/h (3 Bft)"
111,22.04.2017,"10,1 °C","Min. 22:107,7 °C","Max. 11:3013,0 °C",65 %,Min. 19:2050 %,Max. 13:3075 %,"1023,1 hPa","Min. 18:251021,8 hPa","Max. 00:001025,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,9 km/h (1 Bft)","Max. 18:457,2 km/h (2 Bft)",S-SO,"0,17 h","Max. 17:250,08 h","1,016 mm","Max. 11:000,101 mm","0,6 UV-I","Max. 11:451,1 UV-I",92 W/m²,Max. 17:20370 W/m²,"3,8 °C","Max. 12:407,2 °C","Min. 21:550,5 °C","10,1 °C","Max. 11:0012,9 °C","Min. 22:107,7 °C","6,6 km/h (2 Bft)","Max. 19:1522,5 km/h (4 Bft)"
112,23.04.2017,"8,1 °C","Min. 07:302,5 °C","Max. 14:0012,7 °C",58 %,Min. 15:5540 %,Max. 07:5583 %,"1023,9 hPa","Min. 03:001022,9 hPa","Max. 08:501025,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,8 km/h (1 Bft)","Max. 14:405,1 km/h (1 Bft)",NW,"3,75 h","Max. 17:303,67 h","2,032 mm","Max. 11:000,254 mm","1,7 UV-I","Max. 13:504,1 UV-I",252 W/m²,Max. 12:35889 W/m²,"0,1 °C","Max. 10:402,3 °C","Min. 17:10-1,5 °C","8,1 °C","Max. 14:0012,7 °C","Min. 07:102,6 °C","5,8 km/h (2 Bft)","Max. 12:5517,7 km/h (3 Bft)"
113,24.04.2017,"10,0 °C","Min. 06:200,2 °C","Max. 16:5018,2 °C",55 %,Min. 17:1530 %,Max. 07:3089 %,"1015,6 hPa","Min. 23:501007,2 hPa","Max. 00:001022,9 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,1 km/h (1 Bft)","Max. 10:256,2 km/h (2 Bft)",S,"6,75 h","Max. 20:156,67 h","2,743 mm","Max. 14:000,432 mm","2,2 UV-I","Max. 12:554,1 UV-I",324 W/m²,Max. 13:15768 W/m²,"0,2 °C","Max. 22:452,8 °C","Min. 06:05-2,1 °C","10,0 °C","Max. 16:5018,2 °C","Min. 06:250,2 °C","3,8 km/h (1 Bft)","Max. 10:1516,1 km/h (3 Bft)"
114,25.04.2017,"8,8 °C","Min. 06:306,7 °C","Max. 10:4512,8 °C",67 %,Min. 00:0060 %,Max. 13:4076 %,"1007,5 hPa","Min. 05:251005,8 hPa","Max. 13:451009,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,6 km/h (1 Bft)","Max. 11:505,8 km/h (2 Bft)",S-SO,"0,08 h","Max. 00:000,00 h","0,991 mm","Max. 15:000,127 mm","0,9 UV-I","Max. 14:252,3 UV-I",102 W/m²,Max. 14:25397 W/m²,"3,0 °C","Max. 10:406,1 °C","Min. 02:451,7 °C","8,8 °C","Max. 10:5012,8 °C","Min. 06:306,7 °C","5,6 km/h (2 Bft)","Max. 12:0020,9 km/h (4 Bft)"
115,26.04.2017,"8,2 °C","Min. 06:355,1 °C","Max. 15:4011,3 °C",69 %,Min. 15:3048 %,Max. 07:3590 %,"1010,4 hPa","Min. 00:401008,7 hPa","Max. 22:351013,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,3 km/h (1 Bft)","Max. 17:405,5 km/h (2 Bft)",S-SW,"0,83 h","Max. 11:050,75 h","1,346 mm","Max. 11:000,203 mm","1,1 UV-I","Max. 10:502,1 UV-I",157 W/m²,Max. 10:50529 W/m²,"2,6 °C","Max. 08:504,5 °C","Min. 16:050,3 °C","8,2 °C","Max. 15:4011,3 °C","Min. 06:355,1 °C","4,6 km/h (1 Bft)","Max. 09:4014,5 km/h (3 Bft)"
116,27.04.2017,"8,5 °C","Min. 06:205,8 °C","Max. 12:1512,8 °C",71 %,Min. 12:2548 %,Max. 07:5589 %,"1013,7 hPa","Min. 01:501012,6 hPa","Max. 10:501015,0 hPa","0,6 l/m²","Max. 06:250,2 l/m²","1,5 km/h (1 Bft)","Max. 17:257,6 km/h (2 Bft)",S,"3,17 h","Max. 20:103,08 h","1,778 mm","Max. 12:000,254 mm","1,4 UV-I","Max. 12:103,2 UV-I",229 W/m²,Max. 12:15858 W/m²,"3,5 °C","Max. 16:306,4 °C","Min. 13:401,1 °C","8,5 °C","Max. 12:1512,8 °C","Min. 06:255,8 °C","4,8 km/h (1 Bft)","Max. 17:5020,9 km/h (4 Bft)"
117,28.04.2017,"9,7 °C","Min. 07:103,2 °C","Max. 13:3015,9 °C",57 %,Min. 13:0530 %,Max. 02:5584 %,"1013,4 hPa","Min. 03:451012,3 hPa","Max. 23:451016,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,5 km/h (1 Bft)","Max. 11:354,5 km/h (1 Bft)",NW,"6,83 h","Max. 17:456,75 h","2,591 mm","Max. 13:000,381 mm","1,6 UV-I","Max. 13:053,3 UV-I",320 W/m²,Max. 13:20831 W/m²,"0,9 °C","Max. 00:004,5 °C","Min. 13:05-2,2 °C","9,7 °C","Max. 13:2515,8 °C","Min. 07:103,2 °C","5,5 km/h (2 Bft)","Max. 13:4517,7 km/h (3 Bft)"
118,29.04.2017,"11,1 °C","Min. 03:256,7 °C","Max. 13:2517,1 °C",58 %,Min. 16:5537 %,Max. 06:3578 %,"1016,3 hPa","Min. 19:101014,6 hPa","Max. 09:201017,8 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,3 km/h (1 Bft)","Max. 14:554,7 km/h (1 Bft)",SO,"5,58 h","Max. 18:255,50 h","2,438 mm","Max. 13:000,381 mm","1,7 UV-I","Max. 13:103,9 UV-I",281 W/m²,Max. 13:10917 W/m²,"2,8 °C","Max. 11:105,8 °C","Min. 19:200,3 °C","11,1 °C","Max. 13:2517,1 °C","Min. 07:306,7 °C","4,4 km/h (1 Bft)","Max. 13:1517,7 km/h (3 Bft)"
119,30.04.2017,"14,1 °C","Min. 05:106,4 °C","Max. 17:1020,2 °C",46 %,Min. 16:2530 %,Max. 05:0571 %,"1010,4 hPa","Min. 23:251004,2 hPa","Max. 00:001014,5 hPa","0,0 l/m²","Max. 00:000,0 l/m²","5,6 km/h (2 Bft)","Max. 15:1011,1 km/h (2 Bft)",O,"9,33 h","Max. 18:259,25 h","3,988 mm","Max. 13:000,483 mm","2,1 UV-I","Max. 12:553,9 UV-I",357 W/m²,Max. 13:00777 W/m²,"1,9 °C","Max. 12:054,0 °C","Min. 00:300,9 °C","13,8 °C","Max. 17:1020,2 °C","Min. 05:106,4 °C","16,0 km/h (3 Bft)","Max. 14:4030,6 km/h (5 Bft)"
120,01.05.2017,"10,4 °C","Min. 23:558,5 °C","Max. 00:0015,2 °C",78 %,Min. 00:0041 %,Max. 22:4093 %,"1010,3 hPa","Min. 02:451003,9 hPa","Max. 22:351014,9 hPa","6,4 l/m²","Max. 08:550,4 l/m²","1,8 km/h (1 Bft)","Max. 00:159,5 km/h (2 Bft)",SO,"0,00 h","Max. 00:000,00 h","0,889 mm","Max. 03:000,077 mm","0,7 UV-I","Max. 15:201,0 UV-I",73 W/m²,Max. 15:50220 W/m²,"6,3 °C","Max. 16:109,1 °C","Min. 00:052,0 °C","10,4 °C","Max. 00:0515,1 °C","Min. 22:458,6 °C","6,1 km/h (2 Bft)","Max. 00:2030,6 km/h (5 Bft)"
121,02.05.2017,"10,2 °C","Min. 06:257,8 °C","Max. 16:3513,5 °C",87 %,Min. 13:3575 %,Max. 08:5596 %,"1014,3 hPa","Min. 12:351013,6 hPa","Max. 23:401016,0 hPa","2,6 l/m²","Max. 01:550,2 l/m²","1,2 km/h (1 Bft)","Max. 16:505,3 km/h (1 Bft)",SO,"0,33 h","Max. 16:450,25 h","1,118 mm","Max. 17:050,152 mm","1,0 UV-I","Max. 14:551,5 UV-I",157 W/m²,Max. 16:20408 W/m²,"8,1 °C","Max. 16:259,6 °C","Min. 23:356,9 °C","10,2 °C","Max. 16:3013,4 °C","Min. 06:307,8 °C","4,5 km/h (1 Bft)","Max. 16:4016,1 km/h (3 Bft)"
122,03.05.2017,"12,1 °C","Min. 03:108,4 °C","Max. 17:5016,4 °C",76 %,Min. 18:1060 %,Max. 02:0590 %,"1016,8 hPa","Min. 18:151015,8 hPa","Max. 10:151018,3 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,6 km/h (1 Bft)","Max. 16:107,7 km/h (2 Bft)",O-NO,"2,42 h","Max. 18:252,33 h","1,473 mm","Max. 11:050,229 mm","1,1 UV-I","Max. 11:003,0 UV-I",174 W/m²,Max. 11:00848 W/m²,"7,9 °C","Max. 10:559,3 °C","Min. 01:256,8 °C","12,1 °C","Max. 17:5516,4 °C","Min. 02:558,5 °C","5,2 km/h (1 Bft)","Max. 10:0519,3 km/h (3 Bft)"
123,04.05.2017,"11,4 °C","Min. 03:207,3 °C","Max. 14:4017,4 °C",83 %,Min. 14:4563 %,Max. 08:3096 %,"1014,8 hPa","Min. 16:101013,0 hPa","Max. 23:551016,3 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,9 km/h (0 Bft)","Max. 17:154,9 km/h (1 Bft)",NW,"0,50 h","Max. 14:300,42 h","1,295 mm","Max. 15:000,228 mm","1,1 UV-I","Max. 14:053,6 UV-I",158 W/m²,Max. 14:05866 W/m²,"8,5 °C","Max. 13:4011,3 °C","Min. 02:205,9 °C","11,4 °C","Max. 14:4517,4 °C","Min. 03:207,3 °C","3,3 km/h (1 Bft)","Max. 17:1014,5 km/h (3 Bft)"
124,05.05.2017,"13,0 °C","Min. 06:308,8 °C","Max. 17:4518,4 °C",76 %,Min. 17:4548 %,Max. 08:1095 %,"1017,1 hPa","Min. 23:451014,7 hPa","Max. 10:151018,6 hPa","1,8 l/m²","Max. 02:250,4 l/m²","2,0 km/h (1 Bft)","Max. 23:1010,1 km/h (2 Bft)",NW,"3,58 h","Max. 18:253,50 h","2,007 mm","Max. 17:050,279 mm","1,4 UV-I","Max. 12:053,7 UV-I",236 W/m²,Max. 12:05880 W/m²,"8,5 °C","Max. 12:1510,7 °C","Min. 19:206,7 °C","13,0 °C","Max. 18:0018,4 °C","Min. 06:358,8 °C","6,2 km/h (2 Bft)","Max. 23:4524,1 km/h (4 Bft)"
125,06.05.2017,"15,9 °C","Min. 06:2011,1 °C","Max. 14:1022,7 °C",66 %,Min. 14:5042 %,Max. 23:5089 %,"1009,9 hPa","Min. 14:451006,5 hPa","Max. 00:001014,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","3,8 km/h (1 Bft)","Max. 00:058,8 km/h (2 Bft)",S,"6,92 h","Max. 17:106,83 h","3,073 mm","Max. 14:000,407 mm","2,2 UV-I","Max. 12:454,6 UV-I",310 W/m²,Max. 13:20879 W/m²,"9,1 °C","Max. 23:1511,4 °C","Min. 01:456,9 °C","15,9 °C","Max. 17:1022,7 °C","Min. 06:309,9 °C","11,4 km/h (2 Bft)","Max. 00:2024,1 km/h (4 Bft)"
126,07.05.2017,"13,3 °C","Min. 23:5012,3 °C","Max. 15:5015,0 °C",91 %,Min. 10:3586 %,Max. 19:4095 %,"1012,0 hPa","Min. 00:001010,1 hPa","Max. 22:251014,1 hPa","12,6 l/m²","Max. 17:550,6 l/m²","1,5 km/h (1 Bft)","Max. 06:304,2 km/h (1 Bft)",S,"0,00 h","Max. 00:000,00 h","0,483 mm","Max. 12:000,077 mm","0,6 UV-I","Max. 15:351,2 UV-I",67 W/m²,Max. 15:35188 W/m²,"11,9 °C","Max. 16:3013,1 °C","Min. 07:0510,9 °C","13,3 °C","Max. 15:5015,0 °C","Min. 23:5512,3 °C","5,3 km/h (1 Bft)","Max. 20:0512,9 km/h (3 Bft)"
127,08.05.2017,"10,4 °C","Min. 10:458,3 °C","Max. 00:0012,3 °C",87 %,Min. 19:5072 %,Max. 00:1096 %,"1016,7 hPa","Min. 00:001014,0 hPa","Max. 23:401019,5 hPa","7,8 l/m²","Max. 02:050,4 l/m²","2,3 km/h (1 Bft)","Max. 12:054,8 km/h (1 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,737 mm","Max. 12:000,127 mm","1,0 UV-I","Max. 12:102,4 UV-I",92 W/m²,Max. 12:15422 W/m²,"8,3 °C","Max. 00:1011,7 °C","Min. 19:505,4 °C","10,4 °C","Max. 00:0012,3 °C","Min. 10:258,4 °C","8,2 km/h (2 Bft)","Max. 10:3019,3 km/h (3 Bft)"
128,09.05.2017,"10,4 °C","Min. 06:506,8 °C","Max. 16:5015,6 °C",71 %,Min. 16:4038 %,Max. 08:2095 %,"1017,2 hPa","Min. 23:301013,7 hPa","Max. 00:101019,5 hPa","0,2 l/m²","Max. 03:250,2 l/m²","1,5 km/h (1 Bft)","Max. 15:555,4 km/h (2 Bft)",NW,"3,75 h","Max. 18:253,67 h","1,956 mm","Max. 15:000,330 mm","1,8 UV-I","Max. 13:404,7 UV-I",235 W/m²,Max. 13:40897 W/m²,"4,5 °C","Max. 11:008,0 °C","Min. 20:400,3 °C","10,4 °C","Max. 16:5015,6 °C","Min. 06:506,8 °C","5,2 km/h (1 Bft)","Max. 14:0017,7 km/h (3 Bft)"
129,10.05.2017,"13,1 °C","Min. 06:253,4 °C","Max. 17:3020,9 °C",56 %,Min. 17:4530 %,Max. 07:3592 %,"1008,4 hPa","Min. 23:201003,3 hPa","Max. 00:001013,8 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,8 km/h (1 Bft)","Max. 11:406,9 km/h (2 Bft)",NW,"9,92 h","Max. 18:259,83 h","3,734 mm","Max. 13:000,483 mm","2,6 UV-I","Max. 13:004,7 UV-I",404 W/m²,Max. 13:25817 W/m²,"3,5 °C","Max. 13:106,6 °C","Min. 00:000,9 °C","13,1 °C","Max. 17:3020,9 °C","Min. 06:303,4 °C","5,8 km/h (2 Bft)","Max. 13:0017,7 km/h (3 Bft)"
