,Datum,Temp. A.,Temp. A..1,Temp. A..2,Feuchte A.,Feuchte A..1,Feuchte A..2,Luftdruck,Luftdruck.1,Luftdruck.2,Regen,Regen.1,Wind,Wind.1,Richtung,Sonnenschein,Sonnenschein.1,ET,ET.1,UV,UV.1,Solar,Solar.1,Taupunkt,Taupunkt.1,Taupunkt.2,Windchill,Windchill.1,Windchill.2,Windböen,Windböen.1
93,04.04.2013,"6,2 °C","Min. 03:552,8 °C","Max. 16:1011,8 °C",59 %,Min. 15:2548 %,Max. 07:5568 %,"1008,7 hPa","Min. 18:101006,0 hPa","Max. 00:051010,9 hPa","0,0 l/m²","Max. 00:000,0 l/m²","4,8 km/h (1 Bft)","Max. 01:1012,4 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"-1,4 °C","Max. 16:051,3 °C","Min. 02:35-3,9 °C","5,8 °C","Max. 16:1011,8 °C","Min. 01:10-1,3 °C","14,2 km/h (3 Bft)","Max. 00:5532,2 km/h (5 Bft)"
94,05.04.2013,"4,2 °C","Min. 05:051,9 °C","Max. 13:156,1 °C",68 %,Min. 13:1563 %,Max. 06:3075 %,"1007,7 hPa","Min. 06:101005,5 hPa","Max. 23:401011,9 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,3 km/h (1 Bft)","Max. 02:556,0 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"-1,2 °C","Max. 15:00-0,2 °C","Min. 03:40-2,3 °C","4,2 °C","Max. 13:156,1 °C","Min. 05:051,9 °C","9,1 km/h (2 Bft)","Max. 02:5522,5 km/h (4 Bft)"
95,06.04.2013,"5,0 °C","Min. 06:303,7 °C","Max. 17:006,7 °C",69 %,Min. 17:1560 %,Max. 23:4584 %,"1016,1 hPa","Min. 00:001011,9 hPa","Max. 23:501021,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,6 km/h (0 Bft)","Max. 00:253,7 km/h (1 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"-0,2 °C","Max. 23:202,0 °C","Min. 07:20-1,1 °C","5,0 °C","Max. 17:006,7 °C","Min. 06:353,7 °C","3,9 km/h (1 Bft)","Max. 00:2511,3 km/h (2 Bft)"
96,07.04.2013,"6,5 °C","Min. 07:451,6 °C","Max. 16:5512,4 °C",66 %,Min. 15:4037 %,Max. 07:5090 %,"1019,3 hPa","Min. 23:551014,7 hPa","Max. 08:151022,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,1 km/h (1 Bft)","Max. 18:057,6 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"-0,1 °C","Max. 00:002,0 °C","Min. 15:45-2,9 °C","6,5 °C","Max. 16:5512,4 °C","Min. 07:451,6 °C","7,9 km/h (2 Bft)","Max. 19:3524,1 km/h (4 Bft)"
97,08.04.2013,"7,0 °C","Min. 06:552,9 °C","Max. 15:3511,7 °C",66 %,Min. 15:1050 %,Max. 23:3586 %,"1007,3 hPa","Min. 17:051003,7 hPa","Max. 00:001014,6 hPa","0,8 l/m²","Max. 22:500,2 l/m²","2,6 km/h (1 Bft)","Max. 12:107,3 km/h (2 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"0,9 °C","Max. 23:054,9 °C","Min. 02:10-2,3 °C","7,0 °C","Max. 15:3511,7 °C","Min. 06:553,0 °C","9,5 km/h (2 Bft)","Max. 07:0022,5 km/h (4 Bft)"
98,09.04.2013,"7,9 °C","Min. 06:405,3 °C","Max. 12:2512,3 °C",86 %,Min. 12:5061 %,Max. 07:1593 %,"1002,9 hPa","Min. 13:101000,8 hPa","Max. 00:001004,2 hPa","5,2 l/m²","Max. 03:350,2 l/m²","1,4 km/h (1 Bft)","Max. 11:156,4 km/h (2 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"5,6 °C","Max. 18:057,4 °C","Min. 06:404,1 °C","7,9 °C","Max. 12:2512,3 °C","Min. 06:405,3 °C","6,1 km/h (2 Bft)","Max. 13:5022,5 km/h (4 Bft)"
99,10.04.2013,"9,2 °C","Min. 08:507,1 °C","Max. 17:0013,2 °C",85 %,Min. 17:2565 %,Max. 04:0594 %,"1006,8 hPa","Min. 00:001002,5 hPa","Max. 21:201009,7 hPa","3,0 l/m²","Max. 13:150,6 l/m²","2,5 km/h (1 Bft)","Max. 11:508,0 km/h (2 Bft)",S,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,7 °C","Max. 14:408,3 °C","Min. 07:555,6 °C","9,2 °C","Max. 16:5513,1 °C","Min. 08:507,1 °C","9,5 km/h (2 Bft)","Max. 06:4525,7 km/h (4 Bft)"
100,11.04.2013,"12,3 °C","Min. 00:009,6 °C","Max. 12:5015,8 °C",86 %,Min. 03:5073 %,Max. 23:4095 %,"1003,3 hPa","Min. 23:55999,9 hPa","Max. 00:001009,0 hPa","5,6 l/m²","Max. 14:450,4 l/m²","2,6 km/h (1 Bft)","Max. 05:158,0 km/h (2 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"10,0 °C","Max. 16:1013,4 °C","Min. 03:506,2 °C","12,3 °C","Max. 12:5015,8 °C","Min. 00:009,6 °C","9,2 km/h (2 Bft)","Max. 13:3020,9 km/h (4 Bft)"
101,12.04.2013,"11,9 °C","Min. 23:559,0 °C","Max. 16:0016,3 °C",80 %,Min. 16:0558 %,Max. 03:2596 %,"1005,0 hPa","Min. 00:30999,6 hPa","Max. 23:501010,8 hPa","8,6 l/m²","Max. 00:501,0 l/m²","3,1 km/h (1 Bft)","Max. 11:559,0 km/h (2 Bft)",S,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,4 °C","Max. 00:0011,4 °C","Min. 22:505,8 °C","11,9 °C","Max. 16:0016,3 °C","Min. 23:559,0 °C","11,2 km/h (2 Bft)","Max. 16:3029,0 km/h (5 Bft)"
102,13.04.2013,"11,0 °C","Min. 05:057,4 °C","Max. 17:0517,0 °C",77 %,Min. 17:1049 %,Max. 05:0593 %,"1018,1 hPa","Min. 00:101010,8 hPa","Max. 23:501023,4 hPa","2,6 l/m²","Max. 00:100,2 l/m²","1,4 km/h (1 Bft)","Max. 01:256,0 km/h (2 Bft)",S,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,7 °C","Max. 13:008,9 °C","Min. 20:104,9 °C","11,0 °C","Max. 17:0517,0 °C","Min. 06:307,4 °C","6,1 km/h (2 Bft)","Max. 14:3019,3 km/h (3 Bft)"
103,14.04.2013,"16,8 °C","Min. 00:109,7 °C","Max. 17:2025,3 °C",62 %,Min. 17:0040 %,Max. 05:3085 %,"1023,1 hPa","Min. 23:051020,2 hPa","Max. 10:301024,9 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,7 km/h (1 Bft)","Max. 23:057,5 km/h (2 Bft)",W,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,9 °C","Max. 17:1511,4 °C","Min. 01:556,0 °C","16,8 °C","Max. 17:2025,3 °C","Min. 00:159,7 °C","5,7 km/h (2 Bft)","Max. 21:4022,5 km/h (4 Bft)"
104,15.04.2013,"20,2 °C","Min. 07:2511,2 °C","Max. 17:4027,1 °C",55 %,Min. 15:1533 %,Max. 07:4083 %,"1018,9 hPa","Min. 19:501016,8 hPa","Max. 08:151020,8 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,6 km/h (1 Bft)","Max. 02:056,0 km/h (2 Bft)",O,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"10,3 °C","Max. 23:3012,4 °C","Min. 07:108,0 °C","20,2 °C","Max. 17:4027,1 °C","Min. 07:2511,2 °C","6,0 km/h (2 Bft)","Max. 01:5020,9 km/h (4 Bft)"
105,16.04.2013,"18,4 °C","Min. 06:5513,3 °C","Max. 17:0523,8 °C",67 %,Min. 17:1045 %,Max. 07:5091 %,"1019,0 hPa","Min. 00:001017,2 hPa","Max. 23:301021,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,7 km/h (0 Bft)","Max. 17:104,7 km/h (1 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"11,9 °C","Max. 11:4015,1 °C","Min. 21:009,3 °C","18,4 °C","Max. 17:0523,8 °C","Min. 06:5513,3 °C","3,7 km/h (1 Bft)","Max. 17:1017,7 km/h (3 Bft)"
106,17.04.2013,"19,8 °C","Min. 06:0513,9 °C","Max. 17:0526,3 °C",57 %,Min. 16:4040 %,Max. 05:5575 %,"1020,8 hPa","Min. 23:551015,9 hPa","Max. 08:501023,8 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,2 km/h (1 Bft)","Max. 12:355,3 km/h (1 Bft)",SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"10,7 °C","Max. 16:3012,3 °C","Min. 07:209,2 °C","19,8 °C","Max. 17:0526,3 °C","Min. 06:0513,9 °C","5,0 km/h (1 Bft)","Max. 23:5024,1 km/h (4 Bft)"
107,18.04.2013,"19,1 °C","Min. 23:5012,8 °C","Max. 15:0523,6 °C",56 %,Min. 16:1047 %,Max. 06:3573 %,"1016,5 hPa","Min. 07:001014,4 hPa","Max. 23:551019,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,2 km/h (1 Bft)","Max. 11:307,0 km/h (2 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"10,1 °C","Max. 11:1013,9 °C","Min. 22:304,0 °C","19,1 °C","Max. 15:0523,6 °C","Min. 23:5012,8 °C","9,1 km/h (2 Bft)","Max. 00:1022,5 km/h (4 Bft)"
108,19.04.2013,"12,4 °C","Min. 06:409,8 °C","Max. 14:4515,0 °C",58 %,Min. 15:4538 %,Max. 07:0073 %,"1022,2 hPa","Min. 00:001019,7 hPa","Max. 23:401024,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,0 km/h (0 Bft)","Max. 17:354,3 km/h (1 Bft)",N-NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"4,3 °C","Max. 11:157,1 °C","Min. 15:450,4 °C","12,4 °C","Max. 14:5015,0 °C","Min. 06:409,8 °C","4,6 km/h (1 Bft)","Max. 12:5020,9 km/h (4 Bft)"
109,20.04.2013,"10,8 °C","Min. 06:209,5 °C","Max. 10:5512,5 °C",64 %,Min. 03:1056 %,Max. 14:1074 %,"1024,0 hPa","Min. 23:551022,1 hPa","Max. 09:051025,3 hPa","0,0 l/m²","Max. 00:000,0 l/m²","3,2 km/h (1 Bft)","Max. 13:2010,6 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"4,2 °C","Max. 14:106,3 °C","Min. 03:102,4 °C","10,7 °C","Max. 10:5012,4 °C","Min. 13:358,9 °C","11,4 km/h (2 Bft)","Max. 11:4530,6 km/h (5 Bft)"
110,21.04.2013,"11,7 °C","Min. 09:009,9 °C","Max. 17:0014,6 °C",65 %,Min. 14:2559 %,Max. 23:2074 %,"1018,1 hPa","Min. 19:051015,7 hPa","Max. 00:001022,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,3 km/h (1 Bft)","Max. 01:507,4 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"5,4 °C","Max. 17:107,4 °C","Min. 02:253,9 °C","11,7 °C","Max. 17:0014,6 °C","Min. 09:159,9 °C","6,0 km/h (2 Bft)","Max. 00:1524,1 km/h (4 Bft)"
111,22.04.2013,"13,2 °C","Min. 06:009,9 °C","Max. 17:2518,7 °C",68 %,Min. 17:3047 %,Max. 05:5082 %,"1016,5 hPa","Min. 18:251015,6 hPa","Max. 23:501018,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,6 km/h (0 Bft)","Max. 14:103,2 km/h (1 Bft)",SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"7,2 °C","Max. 12:008,3 °C","Min. 16:006,5 °C","13,2 °C","Max. 17:2518,7 °C","Min. 06:009,9 °C","3,7 km/h (1 Bft)","Max. 14:1012,9 km/h (3 Bft)"
112,23.04.2013,"14,7 °C","Min. 06:459,6 °C","Max. 16:5020,6 °C",59 %,Min. 16:5041 %,Max. 06:4578 %,"1021,0 hPa","Min. 00:001018,2 hPa","Max. 23:401024,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,9 km/h (0 Bft)","Max. 15:354,5 km/h (1 Bft)",SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,3 °C","Max. 17:257,4 °C","Min. 11:404,1 °C","14,7 °C","Max. 16:5020,6 °C","Min. 06:459,6 °C","4,5 km/h (1 Bft)","Max. 14:1516,1 km/h (3 Bft)"
113,24.04.2013,"16,2 °C","Min. 06:307,8 °C","Max. 17:2525,3 °C",63 %,Min. 16:3539 %,Max. 06:4586 %,"1025,0 hPa","Min. 18:551023,3 hPa","Max. 08:501026,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,5 km/h (0 Bft)","Max. 12:554,3 km/h (1 Bft)",W,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,5 °C","Max. 14:2011,2 °C","Min. 06:355,4 °C","16,2 °C","Max. 17:2525,3 °C","Min. 06:357,8 °C","2,6 km/h (1 Bft)","Max. 16:3516,1 km/h (3 Bft)"
114,25.04.2013,"18,6 °C","Min. 06:309,4 °C","Max. 17:1027,9 °C",61 %,Min. 16:2033 %,Max. 05:2589 %,"1022,4 hPa","Min. 23:351017,4 hPa","Max. 08:001025,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,7 km/h (0 Bft)","Max. 13:254,9 km/h (1 Bft)",S-SW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"10,0 °C","Max. 11:2512,8 °C","Min. 06:357,3 °C","18,6 °C","Max. 17:0527,8 °C","Min. 06:359,4 °C","3,2 km/h (1 Bft)","Max. 13:2512,9 km/h (3 Bft)"
115,26.04.2013,"15,8 °C","Min. 04:2012,2 °C","Max. 11:2022,6 °C",76 %,Min. 11:5050 %,Max. 23:3095 %,"1010,8 hPa","Min. 23:401004,8 hPa","Max. 00:001017,4 hPa","2,8 l/m²","Max. 16:250,2 l/m²","0,7 km/h (0 Bft)","Max. 09:454,6 km/h (1 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"11,4 °C","Max. 16:4014,1 °C","Min. 06:158,6 °C","15,8 °C","Max. 11:1522,5 °C","Min. 04:2012,2 °C","3,7 km/h (1 Bft)","Max. 09:3016,1 km/h (3 Bft)"
116,27.04.2013,"7,7 °C","Min. 22:556,1 °C","Max. 00:0013,3 °C",93 %,Min. 13:0089 %,Max. 00:0095 %,"1006,4 hPa","Min. 05:401003,9 hPa","Max. 23:401010,5 hPa","11,8 l/m²","Max. 01:250,4 l/m²","2,9 km/h (1 Bft)","Max. 04:106,4 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,7 °C","Max. 00:0012,5 °C","Min. 23:055,2 °C","7,7 °C","Max. 00:0013,3 °C","Min. 23:056,1 °C","11,6 km/h (2 Bft)","Max. 04:1520,9 km/h (4 Bft)"
117,28.04.2013,"8,1 °C","Min. 04:005,9 °C","Max. 15:5010,3 °C",87 %,Min. 14:5078 %,Max. 00:0095 %,"1014,4 hPa","Min. 00:051009,7 hPa","Max. 21:301016,6 hPa","1,4 l/m²","Max. 00:100,4 l/m²","0,4 km/h (0 Bft)","Max. 00:002,7 km/h (1 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,1 °C","Max. 12:257,4 °C","Min. 05:355,0 °C","8,1 °C","Max. 15:5010,3 °C","Min. 04:005,9 °C","2,8 km/h (1 Bft)","Max. 02:3511,3 km/h (2 Bft)"
118,29.04.2013,"11,0 °C","Min. 03:456,2 °C","Max. 17:2516,9 °C",78 %,Min. 17:4054 %,Max. 05:1094 %,"1017,9 hPa","Min. 00:351015,8 hPa","Max. 21:551020,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,5 km/h (0 Bft)","Max. 15:352,6 km/h (1 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"7,1 °C","Max. 10:558,5 °C","Min. 03:455,0 °C","11,0 °C","Max. 17:2516,9 °C","Min. 03:456,2 °C","3,0 km/h (1 Bft)","Max. 15:3514,5 km/h (3 Bft)"
119,30.04.2013,"10,6 °C","Min. 06:509,4 °C","Max. 13:3513,3 °C",90 %,Min. 13:3078 %,Max. 17:2095 %,"1019,7 hPa","Min. 11:101018,9 hPa","Max. 22:501021,8 hPa","5,0 l/m²","Max. 03:250,2 l/m²","0,9 km/h (0 Bft)","Max. 11:555,4 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"9,0 °C","Max. 12:4010,7 °C","Min. 00:357,5 °C","10,6 °C","Max. 13:3513,3 °C","Min. 06:509,4 °C","4,5 km/h (1 Bft)","Max. 09:5514,5 km/h (3 Bft)"
120,01.05.2013,"13,2 °C","Min. 06:409,1 °C","Max. 17:5517,0 °C",80 %,Min. 17:4569 %,Max. 00:0092 %,"1019,4 hPa","Min. 18:201016,8 hPa","Max. 00:451021,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,3 km/h (1 Bft)","Max. 14:455,8 km/h (2 Bft)",N-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"9,7 °C","Max. 17:0011,5 °C","Min. 03:307,4 °C","13,2 °C","Max. 17:5517,0 °C","Min. 06:459,1 °C","6,1 km/h (2 Bft)","Max. 03:0519,3 km/h (3 Bft)"
121,02.05.2013,"15,5 °C","Min. 07:0510,2 °C","Max. 16:5021,3 °C",77 %,Min. 17:0558 %,Max. 08:0595 %,"1017,3 hPa","Min. 18:051015,4 hPa","Max. 00:351018,6 hPa","0,2 l/m²","Max. 04:550,2 l/m²","1,1 km/h (1 Bft)","Max. 15:156,7 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"11,3 °C","Max. 16:3013,0 °C","Min. 06:509,1 °C","15,5 °C","Max. 16:5021,3 °C","Min. 06:5010,3 °C","4,9 km/h (1 Bft)","Max. 15:5520,9 km/h (4 Bft)"
122,03.05.2013,"14,8 °C","Min. 01:4512,4 °C","Max. 11:2019,0 °C",80 %,Min. 11:2064 %,Max. 23:4095 %,"1014,7 hPa","Min. 15:151013,6 hPa","Max. 00:151016,8 hPa","2,0 l/m²","Max. 19:300,6 l/m²","0,6 km/h (0 Bft)","Max. 10:403,6 km/h (1 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"11,3 °C","Max. 20:3512,9 °C","Min. 01:459,2 °C","14,8 °C","Max. 11:2019,0 °C","Min. 01:4512,4 °C","3,9 km/h (1 Bft)","Max. 09:5011,3 km/h (2 Bft)"
123,04.05.2013,"13,4 °C","Min. 07:2511,6 °C","Max. 18:2017,6 °C",92 %,Min. 17:5577 %,Max. 03:1096 %,"1017,7 hPa","Min. 03:551015,1 hPa","Max. 23:551021,1 hPa","23,0 l/m²","Max. 01:050,8 l/m²","0,6 km/h (0 Bft)","Max. 15:353,7 km/h (1 Bft)",O-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"12,1 °C","Max. 17:1514,4 °C","Min. 06:2510,9 °C","13,4 °C","Max. 18:1517,5 °C","Min. 07:2511,6 °C","3,4 km/h (1 Bft)","Max. 15:3014,5 km/h (3 Bft)"
124,05.05.2013,"15,7 °C","Min. 04:409,6 °C","Max. 18:0523,6 °C",75 %,Min. 18:0541 %,Max. 07:3596 %,"1021,4 hPa","Min. 19:251019,6 hPa","Max. 09:401023,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,8 km/h (0 Bft)","Max. 18:553,3 km/h (1 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"10,7 °C","Max. 14:3014,4 °C","Min. 18:558,3 °C","15,7 °C","Max. 18:0023,5 °C","Min. 04:409,6 °C","4,2 km/h (1 Bft)","Max. 18:2011,3 km/h (2 Bft)"
125,06.05.2013,"18,7 °C","Min. 05:2512,1 °C","Max. 17:5025,7 °C",65 %,Min. 17:4546 %,Max. 05:3582 %,"1016,7 hPa","Min. 18:451013,5 hPa","Max. 00:001019,8 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,7 km/h (0 Bft)","Max. 22:454,9 km/h (1 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"11,7 °C","Max. 11:5014,4 °C","Min. 05:258,9 °C","18,7 °C","Max. 17:4525,6 °C","Min. 05:2512,1 °C","4,3 km/h (1 Bft)","Max. 22:4520,9 km/h (4 Bft)"
126,07.05.2013,"16,2 °C","Min. 08:3513,4 °C","Max. 17:4522,3 °C",81 %,Min. 18:4056 %,Max. 10:2596 %,"1014,2 hPa","Min. 18:301012,8 hPa","Max. 00:351015,7 hPa","6,8 l/m²","Max. 08:451,0 l/m²","0,6 km/h (0 Bft)","Max. 17:502,6 km/h (1 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"12,8 °C","Max. 12:4015,2 °C","Min. 22:5010,3 °C","16,2 °C","Max. 17:4522,3 °C","Min. 08:3513,4 °C","3,9 km/h (1 Bft)","Max. 15:5514,5 km/h (3 Bft)"
127,08.05.2013,"17,9 °C","Min. 06:059,8 °C","Max. 16:4025,6 °C",69 %,Min. 16:1544 %,Max. 06:5594 %,"1012,8 hPa","Min. 18:151010,7 hPa","Max. 08:251014,3 hPa","0,2 l/m²","Max. 23:300,2 l/m²","0,6 km/h (0 Bft)","Max. 08:553,8 km/h (1 Bft)",W-SW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"11,5 °C","Max. 11:0514,3 °C","Min. 06:058,6 °C","17,9 °C","Max. 16:4025,6 °C","Min. 06:059,8 °C","3,2 km/h (1 Bft)","Max. 13:1511,3 km/h (2 Bft)"
128,09.05.2013,"17,6 °C","Min. 06:0514,7 °C","Max. 18:1020,8 °C",82 %,Min. 18:1066 %,Max. 09:0095 %,"1013,4 hPa","Min. 20:301011,8 hPa","Max. 08:351014,8 hPa","2,0 l/m²","Max. 00:300,2 l/m²","1,3 km/h (1 Bft)","Max. 11:207,0 km/h (2 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"14,3 °C","Max. 13:5516,2 °C","Min. 23:4512,9 °C","17,6 °C","Max. 18:1020,8 °C","Min. 05:3014,8 °C","5,6 km/h (2 Bft)","Max. 09:5516,1 km/h (3 Bft)"
129,10.05.2013,"15,3 °C","Min. 05:4012,2 °C","Max. 14:1019,5 °C",73 %,Min. 14:0050 %,Max. 06:1592 %,"1015,2 hPa","Min. 00:051012,5 hPa","Max. 23:351018,4 hPa","0,6 l/m²","Max. 02:550,2 l/m²","0,9 km/h (0 Bft)","Max. 13:204,1 km/h (1 Bft)",W-NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"10,2 °C","Max. 00:1013,0 °C","Min. 15:458,0 °C","15,3 °C","Max. 14:1019,5 °C","Min. 05:4512,2 °C","5,0 km/h (1 Bft)","Max. 13:0517,7 km/h (3 Bft)"
