,Datum,Temp. A.,Temp. A..1,Temp. A..2,Feuchte A.,Feuchte A..1,Feuchte A..2,Luftdruck,Luftdruck.1,Luftdruck.2,Regen,Regen.1,Wind,Wind.1,Richtung,Sonnenschein,Sonnenschein.1,ET,ET.1,UV,UV.1,Solar,Solar.1,Taupunkt,Taupunkt.1,Taupunkt.2,Windchill,Windchill.1,Windchill.2,Windböen,Windböen.1
89,31.03.2018,"9,9 °C","Min. 08:005,4 °C","Max. 15:4515,0 °C",69 %,Min. 16:3040 %,Max. 08:3592 %,"998,9 hPa","Min. 15:30998,1 hPa","Max. 23:551001,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,2 km/h (1 Bft)","Max. 16:306,4 km/h (2 Bft)",S,"5,17 h","Max. 19:105,08 h","1,981 mm","Max. 15:000,305 mm","1,5 UV-I","Max. 13:102,7 UV-I",280 W/m²,Max. 13:10805 W/m²,"3,8 °C","Max. 00:006,0 °C","Min. 17:251,0 °C","9,9 °C","Max. 15:4515,0 °C","Min. 08:005,4 °C","4,4 km/h (1 Bft)","Max. 15:2520,9 km/h (4 Bft)"
90,01.04.2018,"7,8 °C","Min. 23:505,8 °C","Max. 14:009,7 °C",80 %,Min. 00:0069 %,Max. 16:4589 %,"1007,7 hPa","Min. 00:001001,2 hPa","Max. 23:501013,9 hPa","2,4 l/m²","Max. 04:250,4 l/m²","2,1 km/h (1 Bft)","Max. 15:557,4 km/h (2 Bft)",S,"0,58 h","Max. 19:150,50 h","0,864 mm","Max. 13:050,127 mm","0,6 UV-I","Max. 12:102,0 UV-I",109 W/m²,Max. 12:15624 W/m²,"4,4 °C","Max. 12:106,6 °C","Min. 00:002,5 °C","7,8 °C","Max. 14:009,7 °C","Min. 23:555,8 °C","7,5 km/h (2 Bft)","Max. 15:5525,7 km/h (4 Bft)"
91,02.04.2018,"10,2 °C","Min. 07:253,2 °C","Max. 16:4516,1 °C",64 %,Min. 17:0035 %,Max. 02:0091 %,"1009,3 hPa","Min. 20:251002,6 hPa","Max. 01:451014,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,4 km/h (1 Bft)","Max. 12:508,0 km/h (2 Bft)",SO,"4,42 h","Max. 16:304,33 h","2,184 mm","Max. 13:050,330 mm","1,7 UV-I","Max. 12:453,0 UV-I",273 W/m²,Max. 12:45763 W/m²,"2,7 °C","Max. 12:154,6 °C","Min. 17:150,4 °C","10,2 °C","Max. 16:4516,1 °C","Min. 07:403,2 °C","7,4 km/h (2 Bft)","Max. 11:0519,3 km/h (3 Bft)"
92,03.04.2018,"16,3 °C","Min. 05:3011,3 °C","Max. 14:3521,9 °C",46 %,Min. 13:1030 %,Max. 05:3066 %,"1003,4 hPa","Min. 19:501001,5 hPa","Max. 09:401004,8 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,3 km/h (1 Bft)","Max. 13:107,7 km/h (2 Bft)",S-SO,"5,75 h","Max. 19:305,67 h","2,946 mm","Max. 13:000,432 mm","1,7 UV-I","Max. 13:503,1 UV-I",297 W/m²,Max. 14:00746 W/m²,"4,1 °C","Max. 08:155,6 °C","Min. 11:402,2 °C","16,3 °C","Max. 15:2521,8 °C","Min. 05:3011,3 °C","7,2 km/h (2 Bft)","Max. 13:1022,5 km/h (4 Bft)"
93,04.04.2018,"13,4 °C","Min. 22:259,5 °C","Max. 14:0519,6 °C",72 %,Min. 00:0047 %,Max. 16:4089 %,"1003,5 hPa","Min. 13:501000,4 hPa","Max. 23:551005,0 hPa","2,8 l/m²","Max. 15:100,6 l/m²","2,0 km/h (1 Bft)","Max. 15:059,6 km/h (2 Bft)",SO,"1,67 h","Max. 19:451,58 h","1,473 mm","Max. 13:050,254 mm","1,1 UV-I","Max. 13:052,7 UV-I",156 W/m²,Max. 13:15768 W/m²,"8,4 °C","Max. 13:2011,4 °C","Min. 00:154,6 °C","13,4 °C","Max. 14:0519,6 °C","Min. 22:259,5 °C","6,8 km/h (2 Bft)","Max. 15:0532,2 km/h (5 Bft)"
94,05.04.2018,"10,0 °C","Min. 23:555,6 °C","Max. 16:3012,0 °C",76 %,Min. 16:4053 %,Max. 12:0089 %,"1012,4 hPa","Min. 00:001005,0 hPa","Max. 23:501022,2 hPa","2,0 l/m²","Max. 10:550,4 l/m²","3,4 km/h (1 Bft)","Max. 15:208,2 km/h (2 Bft)",NW,"0,33 h","Max. 16:250,25 h","0,991 mm","Max. 16:000,127 mm","0,7 UV-I","Max. 12:151,9 UV-I",103 W/m²,Max. 16:20503 W/m²,"5,8 °C","Max. 12:209,0 °C","Min. 23:552,1 °C","10,0 °C","Max. 16:3012,0 °C","Min. 23:555,6 °C","10,8 km/h (2 Bft)","Max. 13:2025,7 km/h (4 Bft)"
95,06.04.2018,"9,8 °C","Min. 04:502,6 °C","Max. 17:5516,9 °C",59 %,Min. 18:0537 %,Max. 03:5085 %,"1019,4 hPa","Min. 23:451014,3 hPa","Max. 02:001022,8 hPa","0,0 l/m²","Max. 00:000,0 l/m²","5,2 km/h (1 Bft)","Max. 09:1011,8 km/h (2 Bft)",O-NO,"6,83 h","Max. 17:406,75 h","2,819 mm","Max. 14:000,407 mm","1,8 UV-I","Max. 13:203,1 UV-I",325 W/m²,Max. 13:35708 W/m²,"1,5 °C","Max. 17:053,3 °C","Min. 04:500,2 °C","9,3 °C","Max. 17:5516,9 °C","Min. 07:151,6 °C","14,3 km/h (3 Bft)","Max. 23:2032,2 km/h (5 Bft)"
96,07.04.2018,"16,0 °C","Min. 07:458,1 °C","Max. 17:2025,6 °C",46 %,Min. 17:1523 %,Max. 08:3069 %,"1011,6 hPa","Min. 23:001008,4 hPa","Max. 00:001014,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","3,4 km/h (1 Bft)","Max. 00:1012,0 km/h (2 Bft)",SO,"6,83 h","Max. 17:406,75 h","3,327 mm","Max. 14:000,457 mm","2,0 UV-I","Max. 13:003,3 UV-I",314 W/m²,Max. 13:25716 W/m²,"3,8 °C","Max. 13:307,4 °C","Min. 19:151,0 °C","15,9 °C","Max. 17:2025,6 °C","Min. 07:458,1 °C","10,6 km/h (2 Bft)","Max. 23:0029,0 km/h (5 Bft)"
97,08.04.2018,"18,7 °C","Min. 07:309,8 °C","Max. 17:0025,9 °C",45 %,Min. 15:0030 %,Max. 08:0071 %,"1006,3 hPa","Min. 17:301003,4 hPa","Max. 01:001008,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,2 km/h (1 Bft)","Max. 02:006,4 km/h (2 Bft)",O-NO,"9,50 h","Max. 19:309,00 h","3,403 mm","Max. 13:000,406 mm","2,0 UV-I","Max. 13:003,2 UV-I",356 W/m²,Max. 13:00768 W/m²,"6,0 °C","Max. 13:008,4 °C","Min. 00:303,6 °C","18,7 °C","Max. 17:3025,8 °C","Min. 07:309,8 °C","10,9 km/h (2 Bft)","Max. 02:0025,7 km/h (4 Bft)"
98,09.04.2018,"17,7 °C","Min. 09:3012,8 °C","Max. 17:3022,2 °C",54 %,Min. 16:0042 %,Max. 09:3073 %,"1002,5 hPa","Min. 17:301000,8 hPa","Max. 02:001004,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,9 km/h (1 Bft)","Max. 01:308,0 km/h (2 Bft)",W-SW,"7,00 h","Max. 19:006,50 h","2,312 mm","Max. 14:000,254 mm","1,6 UV-I","Max. 13:302,9 UV-I",309 W/m²,Max. 13:30735 W/m²,"8,0 °C","Max. 20:309,7 °C","Min. 02:005,9 °C","17,6 °C","Max. 17:3022,1 °C","Min. 09:3012,9 °C","8,8 km/h (2 Bft)","Max. 00:0024,1 km/h (4 Bft)"
99,10.04.2018,"14,5 °C","Min. 23:458,9 °C","Max. 15:3521,3 °C",71 %,Min. 14:2549 %,Max. 23:2092 %,"1002,4 hPa","Min. 16:001000,1 hPa","Max. 21:051005,6 hPa","3,6 l/m²","Max. 21:100,6 l/m²","2,1 km/h (1 Bft)","Max. 18:358,9 km/h (2 Bft)",W-SW,"4,17 h","Max. 15:304,08 h","2,261 mm","Max. 14:050,330 mm","1,7 UV-I","Max. 14:152,8 UV-I",243 W/m²,Max. 14:15637 W/m²,"9,0 °C","Max. 12:4011,7 °C","Min. 19:505,0 °C","14,5 °C","Max. 15:3521,3 °C","Min. 23:508,9 °C","6,1 km/h (2 Bft)","Max. 18:3522,5 km/h (4 Bft)"
100,11.04.2018,"13,5 °C","Min. 07:206,8 °C","Max. 16:4021,3 °C",70 %,Min. 17:1040 %,Max. 08:5594 %,"1004,4 hPa","Min. 23:55999,8 hPa","Max. 07:551006,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,7 km/h (1 Bft)","Max. 23:3510,4 km/h (2 Bft)",SO,"6,58 h","Max. 17:106,50 h","2,819 mm","Max. 14:000,431 mm","2,0 UV-I","Max. 12:503,1 UV-I",333 W/m²,Max. 13:30719 W/m²,"7,4 °C","Max. 12:109,2 °C","Min. 07:205,3 °C","13,4 °C","Max. 16:4021,3 °C","Min. 07:206,8 °C","7,3 km/h (2 Bft)","Max. 22:2027,4 km/h (5 Bft)"
101,12.04.2018,"16,4 °C","Min. 07:4511,2 °C","Max. 18:1520,6 °C",61 %,Min. 18:0542 %,Max. 08:2586 %,"998,1 hPa","Min. 05:35995,8 hPa","Max. 00:00999,8 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,9 km/h (1 Bft)","Max. 11:1510,3 km/h (2 Bft)",NW,"3,42 h","Max. 20:003,33 h","2,388 mm","Max. 14:000,381 mm","1,3 UV-I","Max. 13:453,1 UV-I",242 W/m²,Max. 12:55852 W/m²,"8,7 °C","Max. 12:5010,4 °C","Min. 18:057,1 °C","16,4 °C","Max. 18:1520,6 °C","Min. 07:5011,2 °C","6,2 km/h (2 Bft)","Max. 00:0027,4 km/h (5 Bft)"
102,13.04.2018,"10,3 °C","Min. 06:458,6 °C","Max. 00:0013,3 °C",89 %,Min. 00:0072 %,Max. 15:1594 %,"1006,6 hPa","Min. 00:00999,3 hPa","Max. 23:501014,6 hPa","20,0 l/m²","Max. 14:200,8 l/m²","0,8 km/h (0 Bft)","Max. 17:055,7 km/h (2 Bft)",SO,"0,00 h","Max. 00:000,00 h","0,381 mm","Max. 17:050,051 mm","0,0 UV-I","Max. 00:000,0 UV-I",42 W/m²,Max. 16:4091 W/m²,"8,5 °C","Max. 18:5010,0 °C","Min. 06:456,6 °C","10,3 °C","Max. 00:0013,3 °C","Min. 06:458,6 °C","3,2 km/h (1 Bft)","Max. 11:4516,1 km/h (3 Bft)"
103,14.04.2018,"14,0 °C","Min. 06:506,6 °C","Max. 16:3021,4 °C",70 %,Min. 17:1039 %,Max. 08:3096 %,"1017,0 hPa","Min. 00:001014,6 hPa","Max. 10:201019,3 hPa","0,2 l/m²","Max. 00:300,2 l/m²","1,5 km/h (1 Bft)","Max. 10:306,6 km/h (2 Bft)",SO,"6,33 h","Max. 19:506,25 h","2,692 mm","Max. 14:000,432 mm","2,0 UV-I","Max. 13:003,5 UV-I",321 W/m²,Max. 13:55734 W/m²,"7,8 °C","Max. 11:5510,8 °C","Min. 07:055,6 °C","14,0 °C","Max. 16:3021,4 °C","Min. 06:556,6 °C","4,7 km/h (1 Bft)","Max. 13:4016,1 km/h (3 Bft)"
104,15.04.2018,"16,3 °C","Min. 05:2511,4 °C","Max. 15:2021,1 °C",66 %,Min. 16:3046 %,Max. 07:3084 %,"1011,8 hPa","Min. 19:101008,4 hPa","Max. 00:001015,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,1 km/h (1 Bft)","Max. 11:154,6 km/h (1 Bft)",NW,"4,25 h","Max. 17:254,17 h","2,388 mm","Max. 12:050,305 mm","1,7 UV-I","Max. 13:503,5 UV-I",264 W/m²,Max. 13:50745 W/m²,"9,7 °C","Max. 11:5512,0 °C","Min. 01:406,6 °C","16,3 °C","Max. 15:2021,1 °C","Min. 05:2511,4 °C","3,9 km/h (1 Bft)","Max. 10:1014,5 km/h (3 Bft)"
105,16.04.2018,"17,0 °C","Min. 07:5012,1 °C","Max. 17:0522,5 °C",66 %,Min. 16:3540 %,Max. 08:2092 %,"1013,0 hPa","Min. 00:451009,5 hPa","Max. 23:401018,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,0 km/h (0 Bft)","Max. 13:504,8 km/h (1 Bft)",S,"5,50 h","Max. 17:405,42 h","2,718 mm","Max. 12:000,381 mm","1,9 UV-I","Max. 13:103,7 UV-I",308 W/m²,Max. 14:10824 W/m²,"10,0 °C","Max. 10:2512,6 °C","Min. 16:357,5 °C","17,0 °C","Max. 17:0022,4 °C","Min. 07:5012,1 °C","3,7 km/h (1 Bft)","Max. 12:2512,9 km/h (3 Bft)"
106,17.04.2018,"16,5 °C","Min. 06:558,5 °C","Max. 17:4524,3 °C",61 %,Min. 17:4532 %,Max. 08:0090 %,"1023,0 hPa","Min. 00:001018,2 hPa","Max. 23:551026,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,7 km/h (0 Bft)","Max. 16:504,4 km/h (1 Bft)",NW,"6,67 h","Max. 17:406,58 h","2,896 mm","Max. 14:050,457 mm","2,1 UV-I","Max. 13:003,9 UV-I",314 W/m²,Max. 13:00751 W/m²,"8,2 °C","Max. 12:0011,9 °C","Min. 18:206,0 °C","16,5 °C","Max. 17:3524,2 °C","Min. 07:008,5 °C","2,7 km/h (1 Bft)","Max. 12:4512,9 km/h (3 Bft)"
107,18.04.2018,"18,5 °C","Min. 06:509,7 °C","Max. 17:1026,7 °C",56 %,Min. 14:5529 %,Max. 07:3587 %,"1028,1 hPa","Min. 00:001026,4 hPa","Max. 10:251029,9 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,8 km/h (1 Bft)","Max. 13:358,4 km/h (2 Bft)",N,"6,17 h","Max. 17:456,08 h","6,147 mm","Max. 00:052,896 mm","2,1 UV-I","Max. 13:103,9 UV-I",299 W/m²,Max. 13:30749 W/m²,"8,3 °C","Max. 12:1012,7 °C","Min. 19:456,5 °C","18,5 °C","Max. 17:1026,7 °C","Min. 06:559,7 °C","5,6 km/h (2 Bft)","Max. 17:0022,5 km/h (4 Bft)"
108,19.04.2018,"21,4 °C","Min. 06:1013,6 °C","Max. 17:0528,5 °C",44 %,Min. 18:2525 %,Max. 06:0570 %,"1025,3 hPa","Min. 19:101022,8 hPa","Max. 00:001027,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","3,0 km/h (1 Bft)","Max. 15:309,0 km/h (2 Bft)",O-NO,"6,42 h","Max. 17:456,33 h","3,810 mm","Max. 14:000,534 mm","2,2 UV-I","Max. 13:003,9 UV-I",308 W/m²,Max. 13:20750 W/m²,"7,6 °C","Max. 12:2010,1 °C","Min. 22:203,7 °C","21,3 °C","Max. 17:0528,5 °C","Min. 06:1013,6 °C","9,0 km/h (2 Bft)","Max. 14:3522,5 km/h (4 Bft)"
109,20.04.2018,"21,2 °C","Min. 07:0512,9 °C","Max. 17:4028,8 °C",48 %,Min. 18:0529 %,Max. 07:4571 %,"1020,9 hPa","Min. 19:301018,1 hPa","Max. 00:001023,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,1 km/h (0 Bft)","Max. 00:404,7 km/h (1 Bft)",W,"6,67 h","Max. 17:456,58 h","3,327 mm","Max. 14:000,483 mm","2,1 UV-I","Max. 12:553,8 UV-I",309 W/m²,Max. 13:05744 W/m²,"9,2 °C","Max. 13:3512,9 °C","Min. 00:254,0 °C","21,2 °C","Max. 17:4028,8 °C","Min. 07:0512,9 °C","4,0 km/h (1 Bft)","Max. 00:0014,5 km/h (3 Bft)"
110,21.04.2018,"19,8 °C","Min. 07:0011,6 °C","Max. 17:1028,6 °C",61 %,Min. 16:2034 %,Max. 07:1586 %,"1017,3 hPa","Min. 19:151014,7 hPa","Max. 10:301019,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,7 km/h (0 Bft)","Max. 14:154,4 km/h (1 Bft)",W-NW,"6,58 h","Max. 17:456,50 h","2,997 mm","Max. 14:000,458 mm","1,9 UV-I","Max. 13:103,4 UV-I",297 W/m²,Max. 13:35706 W/m²,"11,3 °C","Max. 13:4014,7 °C","Min. 07:009,0 °C","19,8 °C","Max. 17:1028,6 °C","Min. 07:0011,6 °C","2,4 km/h (1 Bft)","Max. 17:1016,1 km/h (3 Bft)"
111,22.04.2018,"21,8 °C","Min. 07:0014,0 °C","Max. 16:1029,1 °C",55 %,Min. 15:3030 %,Max. 07:2587 %,"1012,4 hPa","Min. 17:201009,4 hPa","Max. 00:401015,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,5 km/h (1 Bft)","Max. 15:156,3 km/h (2 Bft)",W,"6,42 h","Max. 18:256,33 h","3,302 mm","Max. 14:000,508 mm","2,0 UV-I","Max. 12:553,6 UV-I",307 W/m²,Max. 13:35738 W/m²,"11,5 °C","Max. 14:0514,5 °C","Min. 23:158,6 °C","21,8 °C","Max. 16:1029,1 °C","Min. 07:0014,0 °C","5,4 km/h (2 Bft)","Max. 03:5517,7 km/h (3 Bft)"
112,23.04.2018,"18,2 °C","Min. 23:5514,3 °C","Max. 15:5021,3 °C",71 %,Min. 00:0047 %,Max. 10:5592 %,"1013,9 hPa","Min. 03:051011,9 hPa","Max. 23:451016,7 hPa","5,4 l/m²","Max. 08:251,8 l/m²","2,4 km/h (1 Bft)","Max. 15:108,3 km/h (2 Bft)",SO,"1,92 h","Max. 20:151,83 h","1,854 mm","Max. 13:000,279 mm","1,7 UV-I","Max. 12:253,2 UV-I",169 W/m²,Max. 12:25760 W/m²,"12,6 °C","Max. 12:2516,4 °C","Min. 01:058,0 °C","18,2 °C","Max. 15:5021,3 °C","Min. 23:5514,3 °C","7,6 km/h (2 Bft)","Max. 18:0022,5 km/h (4 Bft)"
113,24.04.2018,"16,6 °C","Min. 05:1512,0 °C","Max. 17:2022,2 °C",71 %,Min. 17:2539 %,Max. 06:2595 %,"1016,0 hPa","Min. 23:501012,4 hPa","Max. 09:451018,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,4 km/h (1 Bft)","Max. 15:554,9 km/h (1 Bft)",S,"4,50 h","Max. 18:254,42 h","2,311 mm","Max. 14:050,279 mm","1,7 UV-I","Max. 13:303,1 UV-I",249 W/m²,Max. 11:40606 W/m²,"10,6 °C","Max. 09:3513,0 °C","Min. 17:257,5 °C","16,6 °C","Max. 17:2022,2 °C","Min. 04:5012,1 °C","4,7 km/h (1 Bft)","Max. 11:0514,5 km/h (3 Bft)"
114,25.04.2018,"16,2 °C","Min. 23:5512,3 °C","Max. 12:0021,6 °C",68 %,Min. 12:0046 %,Max. 23:2087 %,"1011,7 hPa","Min. 05:151010,5 hPa","Max. 22:251013,9 hPa","0,2 l/m²","Max. 23:000,2 l/m²","2,8 km/h (1 Bft)","Max. 11:007,8 km/h (2 Bft)",S-SO,"5,67 h","Max. 18:105,58 h","4,928 mm","Max. 00:052,311 mm","1,6 UV-I","Max. 13:504,6 UV-I",258 W/m²,Max. 13:40888 W/m²,"10,1 °C","Max. 13:4011,9 °C","Min. 00:358,8 °C","16,2 °C","Max. 12:0021,5 °C","Min. 23:5512,3 °C","9,0 km/h (2 Bft)","Max. 15:0027,4 km/h (5 Bft)"
115,26.04.2018,"13,0 °C","Min. 23:509,3 °C","Max. 13:1517,4 °C",63 %,Min. 16:1037 %,Max. 01:0590 %,"1016,9 hPa","Min. 00:001013,9 hPa","Max. 11:501018,5 hPa","0,2 l/m²","Max. 01:000,2 l/m²","1,6 km/h (1 Bft)","Max. 15:556,0 km/h (2 Bft)",W,"4,08 h","Max. 18:304,00 h","2,362 mm","Max. 13:000,406 mm","1,6 UV-I","Max. 13:053,9 UV-I",263 W/m²,Max. 13:15974 W/m²,"5,6 °C","Max. 01:0510,6 °C","Min. 16:102,2 °C","13,0 °C","Max. 13:1517,4 °C","Min. 23:509,3 °C","6,2 km/h (2 Bft)","Max. 12:4520,9 km/h (4 Bft)"
116,27.04.2018,"14,2 °C","Min. 06:405,3 °C","Max. 17:1021,8 °C",56 %,Min. 16:3533 %,Max. 07:2587 %,"1011,5 hPa","Min. 18:551005,8 hPa","Max. 00:051017,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,1 km/h (1 Bft)","Max. 15:058,8 km/h (2 Bft)",W,"8,08 h","Max. 18:258,00 h","3,251 mm","Max. 14:000,482 mm","2,1 UV-I","Max. 12:454,0 UV-I",335 W/m²,Max. 13:20786 W/m²,"4,7 °C","Max. 22:358,1 °C","Min. 11:452,3 °C","14,1 °C","Max. 17:1021,8 °C","Min. 06:455,3 °C","6,2 km/h (2 Bft)","Max. 13:1022,5 km/h (4 Bft)"
117,28.04.2018,"15,5 °C","Min. 06:0010,6 °C","Max. 17:1020,8 °C",60 %,Min. 17:4540 %,Max. 23:5590 %,"1011,1 hPa","Min. 00:001008,9 hPa","Max. 09:101013,3 hPa","6,4 l/m²","Max. 23:001,4 l/m²","1,6 km/h (1 Bft)","Max. 10:457,2 km/h (2 Bft)",S-SO,"5,42 h","Max. 18:155,33 h","2,565 mm","Max. 12:000,381 mm","1,7 UV-I","Max. 12:003,6 UV-I",272 W/m²,Max. 11:35800 W/m²,"7,3 °C","Max. 23:5510,0 °C","Min. 19:105,6 °C","15,5 °C","Max. 17:1020,8 °C","Min. 06:0010,6 °C","5,6 km/h (2 Bft)","Max. 10:4520,9 km/h (4 Bft)"
118,29.04.2018,"18,5 °C","Min. 06:3010,0 °C","Max. 17:2526,6 °C",69 %,Min. 22:0537 %,Max. 08:4596 %,"1003,9 hPa","Min. 23:20994,5 hPa","Max. 00:051010,5 hPa","1,0 l/m²","Max. 00:100,4 l/m²","3,3 km/h (1 Bft)","Max. 22:2512,8 km/h (3 Bft)",O-NO,"6,17 h","Max. 17:206,08 h","3,378 mm","Max. 14:000,508 mm","2,2 UV-I","Max. 13:204,3 UV-I",323 W/m²,Max. 12:50828 W/m²,"11,4 °C","Max. 14:3015,3 °C","Min. 22:258,6 °C","18,4 °C","Max. 17:2526,6 °C","Min. 05:5510,1 °C","9,0 km/h (2 Bft)","Max. 20:0527,4 km/h (5 Bft)"
119,30.04.2018,"15,6 °C","Min. 23:5511,1 °C","Max. 00:0022,3 °C",59 %,Min. 17:0540 %,Max. 06:5582 %,"1002,6 hPa","Min. 00:40994,5 hPa","Max. 23:451007,0 hPa","0,2 l/m²","Max. 06:350,2 l/m²","3,8 km/h (1 Bft)","Max. 17:058,7 km/h (2 Bft)",S-SO,"3,42 h","Max. 17:503,33 h","2,718 mm","Max. 12:050,304 mm","1,6 UV-I","Max. 13:403,6 UV-I",237 W/m²,Max. 11:50904 W/m²,"7,4 °C","Max. 01:1512,3 °C","Min. 18:054,4 °C","15,6 °C","Max. 00:0522,3 °C","Min. 23:5511,1 °C","11,7 km/h (2 Bft)","Max. 04:1524,1 km/h (4 Bft)"
120,01.05.2018,"10,9 °C","Min. 06:306,6 °C","Max. 17:2015,9 °C",60 %,Min. 17:3040 %,Max. 07:1574 %,"1012,1 hPa","Min. 00:001007,1 hPa","Max. 14:401014,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,8 km/h (1 Bft)","Max. 12:505,7 km/h (2 Bft)",S-SO,"3,42 h","Max. 18:253,33 h","2,134 mm","Max. 14:050,355 mm","1,6 UV-I","Max. 13:204,1 UV-I",230 W/m²,Max. 13:251000 W/m²,"3,2 °C","Max. 01:155,8 °C","Min. 06:001,8 °C","10,9 °C","Max. 17:2015,9 °C","Min. 06:306,6 °C","6,5 km/h (2 Bft)","Max. 08:0017,7 km/h (3 Bft)"
121,02.05.2018,"11,8 °C","Min. 04:404,7 °C","Max. 17:0518,2 °C",65 %,Min. 17:0544 %,Max. 05:0086 %,"1011,7 hPa","Min. 16:351009,2 hPa","Max. 00:001013,9 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,1 km/h (1 Bft)","Max. 17:254,4 km/h (1 Bft)",NW,"1,17 h","Max. 17:401,08 h","4,191 mm","Max. 00:052,134 mm","1,5 UV-I","Max. 13:152,7 UV-I",229 W/m²,Max. 13:15522 W/m²,"4,9 °C","Max. 15:057,0 °C","Min. 04:202,2 °C","11,8 °C","Max. 17:0518,2 °C","Min. 04:404,7 °C","4,0 km/h (1 Bft)","Max. 17:2512,9 km/h (3 Bft)"
122,03.05.2018,"15,3 °C","Min. 06:5510,7 °C","Max. 17:5521,2 °C",62 %,Min. 17:5541 %,Max. 08:0581 %,"1013,2 hPa","Min. 00:001010,2 hPa","Max. 23:301016,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,1 km/h (1 Bft)","Max. 14:157,3 km/h (2 Bft)",NW,"4,25 h","Max. 20:304,17 h","2,718 mm","Max. 14:000,457 mm","2,0 UV-I","Max. 12:504,1 UV-I",270 W/m²,Max. 12:50887 W/m²,"7,6 °C","Max. 11:409,5 °C","Min. 00:106,5 °C","15,3 °C","Max. 17:5521,2 °C","Min. 06:0510,8 °C","6,7 km/h (2 Bft)","Max. 12:3519,3 km/h (3 Bft)"
123,04.05.2018,"17,4 °C","Min. 06:359,1 °C","Max. 17:0024,3 °C",54 %,Min. 17:3539 %,Max. 06:3574 %,"1016,8 hPa","Min. 16:401015,7 hPa","Max. 23:301018,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","3,1 km/h (1 Bft)","Max. 17:359,9 km/h (2 Bft)",O-NO,"8,75 h","Max. 20:308,25 h","3,657 mm","Max. 14:050,508 mm","2,2 UV-I","Max. 13:103,9 UV-I",331 W/m²,Max. 13:20764 W/m²,"7,7 °C","Max. 14:1511,5 °C","Min. 06:104,5 °C","17,4 °C","Max. 17:0524,3 °C","Min. 06:359,1 °C","10,5 km/h (2 Bft)","Max. 13:1022,5 km/h (4 Bft)"
124,05.05.2018,"19,7 °C","Min. 07:3013,0 °C","Max. 17:3025,8 °C",49 %,Min. 17:3038 %,Max. 07:3063 %,"1019,1 hPa","Min. 17:301017,9 hPa","Max. 09:001020,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","3,4 km/h (1 Bft)","Max. 16:009,7 km/h (2 Bft)",O-NO,"11,00 h","Max. 20:3010,50 h","4,063 mm","Max. 14:000,508 mm","2,6 UV-I","Max. 13:304,3 UV-I",401 W/m²,Max. 12:30817 W/m²,"8,4 °C","Max. 13:0011,3 °C","Min. 06:005,3 °C","19,6 °C","Max. 17:0025,7 °C","Min. 07:3013,1 °C","13,9 km/h (3 Bft)","Max. 16:0025,7 km/h (4 Bft)"
125,06.05.2018,"21,1 °C","Min. 06:0015,7 °C","Max. 13:4526,4 °C",41 %,Min. 16:1525 %,Max. 01:2055 %,"1019,2 hPa","Min. 18:551017,1 hPa","Max. 09:051021,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","3,8 km/h (1 Bft)","Max. 03:4511,1 km/h (2 Bft)",O-NO,"9,42 h","Max. 18:259,33 h","4,521 mm","Max. 14:000,584 mm","2,4 UV-I","Max. 13:004,7 UV-I",366 W/m²,Max. 13:30814 W/m²,"6,7 °C","Max. 12:1010,3 °C","Min. 16:154,0 °C","21,1 °C","Max. 13:4526,4 °C","Min. 06:0015,7 °C","11,5 km/h (2 Bft)","Max. 03:4033,8 km/h (5 Bft)"
